debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_number_of_dependents,debtor_education_level,employment_year,residential_zone,criminality_level,violence_level,gangster_culture,monthly_income,monthly_expenses,asset_value,collateral_offered,loan_amount,interest_rate,tenor,monthly_payment,loan_purpose,loan_income_expenses_ratio,default_risk,ses,default_score,default_potential,solutions
8814282024004656,Silvia Yolanda,perempuan,"Jawa Timur, 12-03-1986",37,"Gang Sadang Serang No. 756
Sabang, Kalimantan Selatan 95097",95097,7,20,Menikah,Buruh,CV Situmorang Pratama,+62-859-924-9347,0,S1,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,7500000,4000000,430000000.0,No,41000000,10,54,945968.7,kredit pribadi,27.03,Sangat Baik,Sangat Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
4931882879166460,"Drs. Laksana Susanti, S.H.",laki-laki,"Kalimantan Tengah, 04-07-1973",50,"Jalan Jayawijaya No. 220
Subulussalam, RI 01246",1246,17,13,Menikah,Pegawai Negeri,Perum Salahudin Hastuti,+62 (08) 567-2196,4,SMA,0,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,4500000,1100000,170000000.0,No,23900000,8,6,4076792.41,pernikahan,119.91,Sangat Beresiko,Rendah,750,Sangat Buruk,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
5283342582123382,dr. Jinawi Yulianti,laki-laki,"Sumatera Utara, 06-08-1998",25,"Jl. Ronggowarsito No. 34
Tebingtinggi, KI 92312",92312,7,10,Cerai mati,Pegawai Negeri,PD Irawan,+62-35-073-1262,2,S3,5,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Tinggi,28500000,6400000,120000000.0,Yes,163600000,8,42,4478872.75,pernikahan,20.27,Netral,Menengah,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
8546970337526619,"KH. Ivan Hidayanto, S.Pt",perempuan,"Aceh, 08-01-1983",40,"Gg. Erlangga No. 340
Tasikmalaya, Sumatera Selatan 28555",28555,3,7,Cerai mati,Profesional,CV Irawan (Persero) Tbk,+62 (43) 918-2878,3,SMA,11,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,16500000,7900000,150000000.0,No,89600000,6,36,2725805.6,Kebutuhan darurat,31.7,Netral,Tinggi,425,Netral,"Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
1546139135037229,"Febi Hasanah, S.Ked",laki-laki,"Bali, 05-01-1983",40,"Jl. Sukajadi No. 744
Bitung, DKI Jakarta 03084",3084,1,15,Belum menikah,Buruh,PD Dongoran (Persero) Tbk,+62 (096) 986 2177,4,S1,13,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,53000000,17800000,450000000.0,No,298200000,12,60,6633294.3,Kebutuhan darurat,18.84,Sangat Baik,Sangat Tinggi,200,Baik,Penyusunan anggaran untuk kebutuhan mendesak
7709851475781977,Gamanto Haryanti,laki-laki,"Sulawesi Selatan, 07-12-1969",54,"Gg. Ahmad Dahlan No. 0
Bekasi, RI 12960",12960,12,15,Menikah,Pengusaha,UD Melani Permata,+62 (042) 378-3528,5,S1,13,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,57500000,24400000,350000000.0,No,318100000,7,48,7617300.43,pernikahan,23.01,Netral,Sangat Tinggi,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
4802405930665253,Darmanto Prasasta,perempuan,"DI Yogyakarta, 20-03-1985",38,"Gg. Veteran No. 9
Surabaya, Jambi 57701",57701,8,10,Cerai hidup,Profesional,PT Pratiwi,+62-069-301-1282,0,SMA,0,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,4500000,2100000,130000000.0,No,24900000,12,48,655712.5,kredit Modal,27.32,Sangat Baik,Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
3629877324391536,Edward Damanik,perempuan,"Jambi, 06-10-1964",59,"Jl. Abdul Muis No. 955
Semarang, PA 39732",39732,2,3,Cerai hidup,Pegawai Negeri,PT Nainggolan (Persero) Tbk,+62-0996-018-8816,1,SMA,21,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Tinggi,18000000,4600000,160000000.0,No,102900000,12,60,2288953.67,Kebutuhan darurat,17.08,Sangat Baik,Tinggi,200,Baik,"Penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
7071668136350120,Umar Kusumo,laki-laki,"Sumatera Barat, 03-06-1999",24,"Gg. Rajiman No. 073
Palopo, BT 94328",94328,12,12,Menikah,Profesional,PT Irawan (Persero) Tbk,+62 (017) 428-4814,5,S3,5,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,28000000,10500000,340000000.0,No,155000000,9,42,4315900.22,kredit Modal,24.66,Baik,Menengah,50,Sangat Baik,"Berikan edukasi keuangan, Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
7626191416679606,Dian Simanjuntak,laki-laki,"Nusa Tenggara Timur, 16-01-1962",61,"Jalan Raya Setiabudhi No. 3
Binjai, SG 14177",14177,12,19,Cerai hidup,Pegawai Swasta,PD Hidayat Aryani Tbk,+62 (057) 901 1269,0,S3,3,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,18500000,9100000,710000000.0,Yes,101900000,7,48,2440122.33,kredit Modal,25.96,Sangat Baik,Menengah,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
9086238738369584,Luwar Nasyidah,perempuan,"Kepulauan Riau, 16-03-1960",63,"Jalan Laswi No. 128
Ambon, Nusa Tenggara Barat 62750",62750,11,12,Cerai hidup,Pengusaha,Perum Hakim,+62-315-184-6029,4,SMA,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,11000000,5500000,90000000.0,Yes,58500000,6,42,1547688.66,kredit pribadi,28.14,Netral,Menengah,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
4709061870741923,Danuja Sudiati,perempuan,"Sulawesi Selatan, 29-06-1981",42,"Jl. Gegerkalong Hilir No. 76
Kediri, SB 34504",34504,2,3,Cerai hidup,Pegawai Negeri,Perum Nurdiyanti,+62 (000) 124 1604,0,SMA,6,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Tinggi,13000000,3300000,160000000.0,Yes,74700000,12,12,6637004.51,kredit Modal,68.42,Beresiko,Menengah,400,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
5631775886966451,"Cut Dina Nasyidah, M.TI.",laki-laki,"Sulawesi Tenggara, 01-01-1986",37,"Gang Merdeka No. 3
Cirebon, JI 15953",15953,3,10,Belum menikah,Pengusaha,PD Suryatmi Wijayanti Tbk,+62 (48) 933-8092,0,SMP,9,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,10000000,2200000,90000000.0,No,57800000,8,18,3418309.26,kredit pribadi,43.82,Beresiko,Tidak Diketahui,375,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
8431985644170744,Jabal Kuswoyo,perempuan,"Nusa Tenggara Timur, 11-09-1995",28,"Jalan Joyoboyo No. 709
Samarinda, KR 30475",30475,15,3,Menikah,Pegawai Swasta,PT Anggriawan Halim,+62-033-539-0946,4,SMA,16,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Sedang,7500000,1700000,230000000.0,Yes,41300000,10,18,2480357.4,kredit Modal,42.76,Baik,Rendah,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
4597258216473403,"Humaira Halimah, M.Farm",perempuan,"Jawa Timur, 27-07-1982",41,"Gang Ir. H. Djuanda No. 09
Pekalongan, NB 58618",58618,19,17,Cerai mati,Buruh,PD Oktaviani,+62-0804-284-6961,0,SMA,15,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,9000000,5400000,80000000.0,Yes,48600000,10,54,1121319.0,kredit pribadi,31.15,Netral,Sangat Rendah,275,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
8754927419058018,Titi Pangestu,perempuan,"Nusa Tenggara Timur, 14-06-1990",33,"Jl. Monginsidi No. 938
Sawahlunto, Sulawesi Selatan 88777",88777,2,13,Menikah,Pegawai Negeri,PT Siregar Rahimah Tbk,+62 (0642) 860-4513,3,S1,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,17500000,5000000,180000000.0,No,98500000,7,12,8522884.49,pernikahan,68.18,Sangat Beresiko,Menengah,700,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
7565456189243973,Gamani Lazuardi,laki-laki,"Jambi, 08-12-1998",25,"Jl. Tubagus Ismail No. 016
Kupang, SR 52658",52658,17,10,Cerai mati,Pengusaha,CV Kusmawati Wacana,+62-0821-974-2783,0,S1,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,7500000,3200000,590000000.0,Yes,76800000,7,36,2371361.04,kredit Modal,55.15,Baik,Menengah,300,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
6106118708284243,"Bakda Astuti, S.Kom",perempuan,"Gorontalo, 15-11-1985",38,"Jl. Ciumbuleuit No. 69
Pangkalpinang, SU 21383",21383,3,16,Menikah,Pengusaha,CV Mandasari Tbk,+62-0598-312-4965,2,S1,9,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,21500000,10200000,640000000.0,No,117800000,7,60,2332581.19,lainnya,20.64,Sangat Baik,Tinggi,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
2094497085360336,Eman Natsir,laki-laki,"Sulawesi Tengah, 28-03-1962",61,"Jalan M.H Thamrin No. 92
Tasikmalaya, Aceh 24305",24305,14,1,Belum menikah,Pegawai Swasta,PT Usamah Namaga,+62 (627) 044 0812,2,S1,20,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,56500000,24300000,380000000.0,No,313700000,8,54,6936666.71,kredit Modal,21.54,Netral,Sangat Tinggi,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
8740826215931568,Yulia Permadi,perempuan,"Kepulauan Riau, 16-08-1985",38,"Gang PHH. Mustofa No. 4
Kendari, KR 28644",28644,11,2,Cerai hidup,Profesional,UD Anggriawan (Persero) Tbk,+62 (022) 584-2334,0,S2,5,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,23500000,10500000,440000000.0,No,130500000,12,36,4334467.43,pernikahan,33.34,Baik,Menengah,125,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
4099589554949132,Ida Megantara,laki-laki,"Sulawesi Selatan, 22-12-1964",59,"Gg. Cikapayang No. 6
Tasikmalaya, DKI Jakarta 73872",73872,10,2,Cerai mati,Profesional,UD Anggraini Hardiansyah,+62-044-520-7468,5,S1,9,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Tinggi,19000000,8200000,290000000.0,No,103300000,8,54,2284213.17,kredit pribadi,21.15,Baik,Menengah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
3920259315347721,"Ir. Puput Kusmawati, M.M.",perempuan,"Banten, 24-10-1967",56,"Gang Cikapayang No. 8
Singkawang, Riau 80885",80885,5,10,Cerai mati,Buruh,PD Firgantoro (Persero) Tbk,+62 (305) 187 2847,2,S1,5,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Rendah,17000000,6800000,300000000.0,No,94200000,7,48,2255736.25,lainnya,22.12,Baik,Menengah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
1085949897699870,"Ir. Ika Novitasari, S.IP",laki-laki,"Bengkulu, 17-09-1985",38,"Gang Pasirkoja No. 61
Lubuklinggau, Sulawesi Selatan 05114",5114,20,18,Menikah,Pegawai Swasta,PD Anggriawan,+62 (068) 893 1721,0,D3,15,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,19000000,5500000,380000000.0,Yes,108500000,12,12,9640093.57,Kebutuhan darurat,71.41,Beresiko,Menengah,650,Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
2607173699667493,Prayitna Mandasari,perempuan,"Riau, 05-06-1998",25,"Gg. Indragiri No. 18
Depok, Kepulauan Bangka Belitung 65473",65473,15,16,Cerai hidup,Buruh,UD Megantara,+62 (83) 618 0650,1,SMA,14,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,15500000,8100000,200000000.0,Yes,84400000,10,42,2389939.55,kredit Modal,32.3,Baik,Sangat Rendah,125,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
4149601179154127,Taufan Purwanti,perempuan,"Jambi, 30-06-1999",24,"Jl. Pasteur No. 7
Banjar, JI 99804",99804,10,7,Belum menikah,Pegawai Swasta,PD Wibisono Putra,+62 (442) 270-9041,0,S1,22,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,50000000,17900000,350000000.0,Yes,282100000,8,42,7723044.02,kredit Modal,24.06,Netral,Tinggi,250,Baik,"Berikan edukasi keuangan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
8626412547333046,Farah Suryatmi,laki-laki,"Lampung, 30-01-1999",24,"Gg. M.T Haryono No. 496
Tarakan, SR 31004",31004,9,20,Belum menikah,Pegawai Negeri,UD Iswahyudi Nuraini,+62 (878) 314-9136,2,D4,11,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,34500000,11500000,530000000.0,Yes,194500000,9,36,6185048.0,lainnya,26.89,Baik,Tinggi,50,Sangat Baik,"Berikan edukasi keuangan, Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
5755414107754024,Abyasa Tampubolon,laki-laki,"Sumatera Barat, 09-07-1973",50,"Jl. Laswi No. 18
Serang, KS 58013",58013,7,5,Cerai hidup,Buruh,CV Maulana Pratiwi,+62 (072) 365-3870,3,D3,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,11500000,2400000,80000000.0,Yes,65100000,11,54,1533852.83,pernikahan,16.86,Sangat Baik,Menengah,100,Sangat Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
6273661302842164,"Prabawa Laksita, S.Gz",laki-laki,"Kalimantan Timur, 23-08-1968",55,"Gg. Suryakencana No. 579
Banjarmasin, Sulawesi Utara 92667",92667,18,11,Menikah,Buruh,UD Safitri,+62 (927) 905 6907,0,SMA,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,4000000,1200000,80000000.0,No,22800000,7,6,3877959.37,lainnya,138.5,Sangat Beresiko,Rendah,750,Sangat Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
5077485490824539,Anggabaya Mansur,laki-laki,"Gorontalo, 11-08-2000",23,"Jl. Setiabudhi No. 19
Bandar Lampung, AC 00976",976,2,11,Belum menikah,Buruh,PT Hartati,+62 (094) 317-2712,0,S1,6,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,17500000,8100000,150000000.0,Yes,96900000,10,42,2743899.79,Kebutuhan darurat,29.19,Netral,Menengah,350,Netral,"Berikan edukasi keuangan, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
9403460697362566,Irma Safitri,laki-laki,"Sulawesi Selatan, 17-09-1971",52,"Gang Ciumbuleuit No. 5
Palembang, JA 99363",99363,16,5,Belum menikah,Pengusaha,UD Prakasa Farida,+62-43-678-6277,5,D4,9,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,33500000,10700000,440000000.0,Yes,187800000,6,30,6756840.88,pernikahan,29.64,Baik,Tinggi,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
3826575290420380,Amalia Lazuardi,perempuan,"Nusa Tenggara Timur, 05-02-1989",34,"Gg. Rawamangun No. 800
Padang, Sulawesi Selatan 31644",31644,2,5,Cerai mati,Buruh,CV Kuswoyo Lailasari,+62 (062) 666 9725,2,SMA,0,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Tinggi,Rendah,4500000,900000,290000000.0,Yes,39100000,11,42,1125839.98,Kebutuhan darurat,31.27,Sangat Baik,Rendah,325,Netral,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
8150406648381347,Winda Astuti,laki-laki,"Nusa Tenggara Barat, 28-10-1992",31,"Jl. Pasteur No. 9
Kota Administrasi Jakarta Utara, Jawa Barat 34357",34357,8,16,Cerai mati,Pegawai Swasta,PT Hutapea Astuti,+62-11-101-3313,3,SMA,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,7000000,4200000,130000000.0,Yes,36300000,7,54,785589.17,kredit pribadi,28.06,Baik,Sangat Rendah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
3369043840767105,Ega Thamrin,laki-laki,"Sulawesi Barat, 06-12-1966",57,"Gg. Waringin No. 4
Banjarmasin, Maluku Utara 36376",36376,2,9,Belum menikah,Pegawai Swasta,UD Nugroho (Persero) Tbk,+62 (29) 240 2438,0,SMA,11,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,5000000,1900000,130000000.0,Yes,28100000,6,60,543251.72,lainnya,17.52,Sangat Baik,Rendah,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
7457547215658089,Setya Usada,laki-laki,"Kalimantan Tengah, 10-07-1973",50,"Jl. K.H. Wahid Hasyim No. 8
Ternate, Bengkulu 92596",92596,9,10,Menikah,Pegawai Swasta,PD Fujiati Pradipta,+62-595-171-8721,2,S3,7,Zona 1: zona PDK (CBD),Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Tidak ada,86500000,26500000,720000000.0,Yes,491500000,12,36,16324833.27,Kebutuhan darurat,27.21,Netral,Sangat Tinggi,350,Netral,"Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
1876132436607032,Fitria Hutagalung,laki-laki,"Maluku, 10-12-1960",63,"Jl. Cikutra Timur No. 61
Sukabumi, Sulawesi Tengah 50543",50543,7,16,Belum menikah,Buruh,PD Rahayu Suryono,+62 (0526) 197-0136,0,S1,5,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,24000000,9800000,90000000.0,No,134200000,11,54,3161951.6,kredit Modal,22.27,Netral,Menengah,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
6777250115648259,Rafi Maheswara,laki-laki,"Jawa Tengah, 12-07-1972",51,"Jalan Erlangga No. 76
Tebingtinggi, Sulawesi Tengah 66567",66567,7,16,Menikah,Pengusaha,CV Narpati Tbk,+62 (093) 887-6684,5,S1,4,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,15500000,5900000,670000000.0,Yes,84600000,6,48,1986833.46,kredit Modal,20.7,Sangat Baik,Tinggi,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
8369661761984648,Warta Saragih,perempuan,"Kepulauan Bangka Belitung, 22-11-1997",26,"Gang Indragiri No. 840
Manado, Sulawesi Utara 84767",84767,4,5,Cerai hidup,Profesional,PT Dabukke Pratama (Persero) Tbk,+62 (050) 822 1324,0,SMA,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,3500000,2000000,280000000.0,No,38000000,11,60,826212.08,kredit Modal,55.08,Baik,Sangat Rendah,300,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
6966951421283581,Yuni Pangestu,laki-laki,"Sulawesi Selatan, 08-01-1989",34,"Jl. Erlangga No. 182
Magelang, PB 28090",28090,6,2,Cerai mati,Profesional,Perum Prakasa Waskita,+62 (52) 964 0546,5,SMA,2,Zona 3: zona permukiman kelas rendah,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Sedang,3000000,1700000,230000000.0,No,38300000,6,36,1165160.2,kredit Modal,89.63,Sangat Beresiko,Sangat Rendah,700,Buruk,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
9023253813806968,Drs. Kala Thamrin,laki-laki,"Kalimantan Barat, 27-09-1993",30,"Jl. M.T Haryono No. 216
Banjarmasin, Sulawesi Tenggara 94421",94421,5,16,Menikah,Pegawai Swasta,PT Prabowo,+62 (391) 858 3057,0,S1,5,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,21500000,8400000,380000000.0,No,120600000,6,60,2331535.86,pernikahan,17.8,Sangat Baik,Menengah,0,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
7076392388946890,Edi Saefullah,laki-laki,"Sulawesi Tenggara, 26-07-2000",23,"Gg. Raya Ujungberung No. 49
Pontianak, SS 75782",75782,15,12,Menikah,Pengusaha,PD Saptono Najmudin (Persero) Tbk,+62 (057) 472 8979,3,SMA,0,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,4000000,1400000,90000000.0,No,21100000,12,12,1874709.44,Kebutuhan darurat,72.1,Beresiko,Rendah,750,Sangat Buruk,"Berikan edukasi keuangan, Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
7303041851437022,"Hana Pradana, S.T.",laki-laki,"Sumatera Utara, 03-08-1960",63,"Jl. Kutisari Selatan No. 155
Gorontalo, Banten 28269",28269,1,8,Menikah,Pengusaha,CV Sitompul,+62 (855) 057 1504,4,SMA,12,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Tinggi,Rendah,17500000,4600000,100000000.0,Yes,98400000,12,30,3812814.34,Kebutuhan darurat,29.56,Netral,Tinggi,400,Netral,"Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
5882137906241551,Umaya Najmudin,laki-laki,"Kalimantan Selatan, 23-08-1964",59,"Jalan Monginsidi No. 494
Banjarbaru, JI 47978",47978,15,14,Cerai hidup,Profesional,Perum Fujiati,+62 (184) 805-3912,1,SMP,14,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,7500000,2700000,80000000.0,Yes,41800000,10,54,964426.63,pernikahan,20.09,Netral,Tidak Diketahui,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
