debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_company,debtor_number,debtor_id,debtor_age,debtor_occupation,monthly_income,debt,dti,monthly_expenses,net_income,asset_value,previous_credit_monthly_income,financial_changes,business_conditions,credit_score,amount_of_late_days,credit_goals,collateral,interest_rate,number_of_dependents,old_tenor,old_collateral,fee_installments,ltv,remaining_loan,arrear_amount,monthly_income_family,monthly_expense_family,family_health,asset_value_family,old_monthly_payments,tenor,monthly_payments,loan_amount
3437983005596649,"Drs. Patricia Iswahyudi, M.TI.",laki-laki,"Nusa Tenggara Barat, 23-07-1998","Jl. S. Parman No. 456
Kota Administrasi Jakarta Pusat, Gorontalo 53788",53788,8,17,Cerai hidup,PT Lazuardi Winarno,+62-475-962-5244,213192242765848,40,Pegawai Negeri,28800000,4216666.666666667,0.146412037037037,24200000,4600000,91600000,61200000,-32400000,54,743,294,Investasi,1900000,7.372881355932204,2,51,79700000,330000,0.8516748366013073,63100000,1,25000000,7600000,Tidak sehat,28100000,1463148.4989476018,138,540728.793089331,69496666.66666667
6971194757816619,"Yuliana Suryatmi, S.T.",perempuan,"Jawa Timur, 19-11-1997","Gg. Erlangga No. 02
Pekalongan, JB 40544",40544,12,3,Cerai hidup,PT Wacana Mansur Tbk,+62-075-655-2583,4728756139822,22,Buruh,12600000,1608333.3333333333,0.1276455026455026,1500000,11100000,22200000,56400000,-43800000,51,548,96,Investasi,2300000,1.271186440677966,1,36,8900000,670000,0.9436011904761904,0,3,24700000,12400000,Sehat,37300000,297296.57093534217,51,209856.4030131827,10568333.333333334
2203503098066255,Bahuraksa Napitupulu,perempuan,"Sumatera Selatan, 23-07-1968","Jl. Jend. A. Yani No. 42
Purwokerto, Papua 21622",21622,17,13,Menikah,Perum Padmasari,+62 (693) 858 3403,4875348085623,57,Buruh,27900000,6508333.333333333,0.2332735961768219,22400000,5500000,64900000,81800000,-53900000,-42,364,280,Lainnya,16200000,6.186440677966101,5,9,24900000,90000,0.9583536090835362,33200000,3,20200000,9800000,Tidak sehat,76000000,4647229.912115506,82,510061.8196224336,39388333.333333336
4321316668846089,Elma Sudiati,laki-laki,"Kalimantan Utara, 13-01-1966","Jalan Jamika No. 32
Bengkulu, SN 67985",67985,9,6,Cerai hidup,CV Suwarno Adriansyah,+62 (592) 821 9403,3518455793383592,62,Professional,6800000,2283333.333333333,0.3357843137254902,1700000,5100000,43700000,47000000,-40200000,99,602,244,Bisnis,19400000,1.1016949152542372,1,48,24000000,560000,0.8526113671274962,8000000,1,7400000,3700000,Tidak sehat,63800000,779395.7744821092,61,613295.0356580532,37003333.333333336
8469324908467842,Erik Haryanti,perempuan,"Maluku Utara, 28-12-1974","Gang Moch. Toha No. 4
Bengkulu, JK 16997",16997,9,2,Cerai hidup,PT Haryanto Anggriawan (Persero) Tbk,+62 (0387) 451 5815,38247628039151,19,Pengusaha,18600000,3691666.6666666665,0.1984767025089605,11900000,6700000,35500000,40600000,-22000000,43,735,172,Bisnis,700000,3.050847457627119,4,48,34100000,920000,0.9060823754789272,5300000,3,36100000,1700000,Sehat,41500000,676951.0357815443,84,386829.1633037396,31531666.666666668
6134037681450746,Kartika Kusumo,perempuan,"Jawa Barat, 08-02-1995","Gang Cihampelas No. 531
Pekanbaru, Jawa Timur 18005",18005,1,19,Belum menikah,CV Puspasari Tbk,+62 (450) 405-5172,4869022535086678,51,Pegawai Negeri,28200000,3950000.0,0.1400709219858156,22400000,5800000,36200000,27800000,400000,68,377,126,Properti pribadi,20400000,0.0,5,24,12500000,100000,0.9200607902735564,300000,6,11500000,15600000,Tidak sehat,22400000,1261250.0,24,1261250.0,30270000.0
8256377375638753,Timbul Oktaviani,laki-laki,"Kalimantan Utara, 13-06-1976","Jalan Gardujati No. 4
Banjarbaru, Kepulauan Riau 83744",83744,18,12,Cerai hidup,Perum Haryanti Permata (Persero) Tbk,+62 (490) 097-0298,6588785817992848,61,Pengusaha,95800000,4083333.3333333335,0.0426235212247738,57800000,38000000,23400000,58500000,37300000,45,356,356,Investasi,6700000,6.271186440677965,4,48,12900000,280000,1.0083333333333333,13700000,1,6200000,28400000,Tidak sehat,41000000,437556.8502824858,122,172153.51486524031,19763333.33333333
2646907969450516,R.A. Zulfa Setiawan,laki-laki,"Papua Barat, 21-01-1978","Gang Sukajadi No. 8
Bengkulu, AC 40414",40414,1,13,Cerai hidup,UD Sitorus Tbk,+62 (88) 890-0500,30321527066819,38,Pegawai Swasta,14100000,2241666.6666666665,0.158983451536643,10400000,3700000,33100000,65000000,-50900000,-79,522,207,Investasi,15400000,1.0169491525423728,2,36,2000000,460000,0.928831417624521,4800000,2,36500000,10000000,Tidak sehat,54300000,453500.6277463904,48,340125.4708097928,16161666.666666666
1899765980199491,Paramita Najmudin,laki-laki,"Jambi, 19-05-1971","Jl. Indragiri No. 87
Padang, SN 47002",47002,16,9,Cerai hidup,PD Rajasa,+62 (58) 167-6231,213121958473503,32,Buruh,34400000,675000.0,0.0196220930232558,18100000,16300000,83400000,70700000,-36300000,-82,335,102,Investasi,0,8.898305084745763,5,39,82900000,820000,0.8081423401688782,31400000,3,26200000,6300000,Tidak sehat,25300000,1870677.4228596264,144,506641.8020244821,66995000.0
2142422454746584,Cindy Sinaga,perempuan,"Jawa Barat, 19-08-1990","Jalan Wonoayu No. 1
Pasuruan, Kalimantan Tengah 32871",32871,5,6,Belum menikah,UD Prasetyo Hidayanto,+62-544-333-4935,2266625443249536,19,Pegawai Negeri,28400000,991666.6666666666,0.0349178403755868,22100000,6300000,28600000,94200000,-65800000,-32,619,173,Lainnya,12000000,5.76271186440678,4,9,8700000,940000,0.8479066022544284,17500000,3,4800000,25700000,Tidak sehat,90900000,2062568.7382297553,77,241079.4629099714,17551666.666666668
1349316566088861,Jagaraga Zulkarnain,perempuan,"Sulawesi Tengah, 24-05-1977","Jl. Pelajar Pejuang No. 9
Sibolga, Riau 81285",81285,4,17,Cerai hidup,UD Usada (Persero) Tbk,+62 (089) 946-3472,4702685064005925164,55,Pegawai Negeri,41200000,8250000.0,0.2002427184466019,5200000,36000000,85500000,32500000,8700000,-20,649,317,Lainnya,4200000,8.64406779661017,3,6,46600000,890000,0.9624015748031496,44200000,2,34800000,16500000,Tidak sehat,79700000,8852680.790960452,108,491815.5994978029,48890000.0
1158584916660899,Paiman Aryani,perempuan,"Papua Barat, 13-03-1980","Jalan Cikapayang No. 60
Denpasar, BB 02799",2799,6,2,Belum menikah,Perum Hutagalung Thamrin Tbk,+62 (0011) 031-1183,4232989612369617,22,Pegawai Swasta,64500000,5691666.666666667,0.0882428940568475,1200000,63300000,97700000,60500000,4000000,96,437,280,Lainnya,27900000,13.728813559322036,3,18,69300000,830000,0.8585562414266118,58700000,2,46100000,8900000,Tidak sehat,57400000,5272699.466415568,180,527269.9466415568,83451666.66666667
9481673176103328,Warsa Permadi,perempuan,"Riau, 24-10-1994","Gg. Kutisari Selatan No. 9
Tual, BT 08540",8540,7,5,Menikah,PD Latupono Wahyuni,+62 (025) 362-5530,2239846403121085,31,Pegawai Negeri,34800000,4733333.333333333,0.136015325670498,19600000,15200000,29800000,72200000,-37400000,-79,337,8,Bisnis,8400000,6.186440677966101,4,3,16200000,930000,0.9924119241192412,23700000,3,4000000,26100000,Sehat,63300000,8641216.572504707,76,341100.6541778174,24413333.33333333
3866599467859304,Elvina Anggriawan,laki-laki,"Nusa Tenggara Barat, 01-07-1963","Jalan Siliwangi No. 30
Kota Administrasi Jakarta Barat, Bengkulu 04253",4253,16,10,Belum menikah,UD Wasita (Persero) Tbk,+62-036-300-1885,180053003669273,44,Pengusaha,33300000,1008333.3333333334,0.0302802802802802,28500000,4800000,39300000,67400000,-34100000,-44,523,6,Bisnis,8700000,3.220338983050848,1,27,11500000,200000,0.8499174917491749,2700000,2,56600000,12700000,Tidak sehat,87600000,656341.1801632141,65,272634.0286831812,17168333.333333332
4113723925902153,Elvin Pratiwi,laki-laki,"Banten, 07-07-1974","Gg. Soekarno Hatta No. 639
Kediri, JK 15935",15935,10,15,Cerai hidup,PD Yulianti Yuliarti Tbk,+62 (107) 812 6275,346509469226867,64,Pegawai Swasta,30900000,3425000.0,0.11084142394822,24900000,6000000,77800000,13300000,17600000,-44,336,100,Properti pribadi,13100000,1.1016949152542372,3,57,12900000,790000,0.9317307692307693,24200000,1,79100000,12500000,Tidak sehat,27000000,429682.2033898305,70,349884.0799031477,24225000.0
7913779609325070,"Alika Rahayu, M.Farm",laki-laki,"Bali, 28-11-1991","Jl. Bangka Raya No. 45
Samarinda, Kalimantan Timur 44510",44510,12,13,Cerai hidup,PT Pangestu Tbk,+62 (013) 912-3461,4512775627573,48,Pengusaha,60200000,3900000.0,0.0647840531561461,21200000,39000000,82300000,62300000,-2100000,20,814,218,Investasi,29200000,0.0,0,18,23700000,330000,0.8737240075614366,32600000,5,77400000,19800000,Sehat,50600000,2567777.777777778,18,2567777.777777778,46220000.0
7843167205761261,Hardi Prayoga,laki-laki,"Bali, 17-05-1993","Jl. Ciumbuleuit No. 975
Sawahlunto, KS 52278",52278,9,15,Menikah,Perum Hutapea,+62 (18) 550-1906,4406904134694814,28,Pengusaha,59300000,7000000.0,0.118043844856661,11000000,48300000,51400000,87600000,-28300000,6,620,278,Lainnya,4000000,11.35593220338983,0,6,43800000,520000,0.9464435146443516,15700000,1,75800000,18500000,Tidak sehat,97900000,8396237.288135594,140,359838.74092009687,45240000.0
5528242854454413,R. Arta Firmansyah,perempuan,"Kalimantan Timur, 02-04-1976","Gg. Peta No. 5
Kota Administrasi Jakarta Timur, Sumatera Barat 21868",21868,2,18,Cerai mati,Perum Dongoran Riyanti,+62 (359) 987-1565,2296670375915583,51,Pengusaha,75800000,2408333.333333333,0.0317722075637642,47000000,28800000,28600000,59900000,15900000,72,598,318,Investasi,10400000,7.288135593220339,4,21,13500000,290000,0.9007670850767084,17900000,1,96300000,5900000,Sehat,67000000,1099873.688458434,107,215863.0603516553,21528333.33333333
6267140578383567,Sutan Usman Permata,perempuan,"Banten, 09-11-1960","Gg. Wonoayu No. 21
Yogyakarta, Sulawesi Tenggara 08623",8623,18,10,Menikah,Perum Samosir Gunarto,+62 (047) 071-6100,346516211571367,43,Pegawai Negeri,33800000,2800000.0,0.0828402366863905,12200000,21600000,84300000,96400000,-62600000,20,330,248,Investasi,21700000,9.576271186440678,1,15,52700000,270000,0.8376344086021505,2900000,0,23700000,32400000,Sehat,58300000,4552528.813559322,128,533499.470338983,62320000.0
6944510300362795,"Sutan Laksana Siregar, S.Psi",perempuan,"Nusa Tenggara Barat, 21-07-1968","Gang Ir. H. Djuanda No. 104
Probolinggo, Aceh 36826",36826,10,15,Cerai mati,PT Thamrin (Persero) Tbk,+62 (0189) 752-1802,3533946023941077,40,Buruh,29800000,1100000.0,0.0369127516778523,12700000,17100000,29000000,5100000,24700000,-50,371,236,Properti pribadi,0,1.3559322033898304,1,60,29000000,430000,0.8379310344827586,5200000,3,12800000,28900000,Sehat,1100000,410491.5254237288,76,324072.2569134701,24300000.0
6284127951376799,"R.A. Dinda Habibi, S.IP",laki-laki,"Sulawesi Selatan, 04-12-1966","Gang Ciwastra No. 3
Tarakan, ST 82730",82730,17,6,Cerai mati,PT Najmudin Uwais,+62 (304) 738-3805,349924577387716,33,Pegawai Swasta,37000000,7791666.666666667,0.2105855855855856,12500000,24500000,68100000,31100000,5900000,22,731,260,Properti pribadi,33400000,5.084745762711864,1,51,17500000,810000,0.953077930582842,3800000,1,66500000,21100000,Sehat,91200000,999575.7172925666,111,459264.51875604416,48511666.66666666
8645283492410607,Tedi Simanjuntak,perempuan,"Papua Barat, 02-04-1997","Gg. Gegerkalong Hilir No. 826
Pariaman, Sulawesi Tenggara 08776",8776,13,13,Menikah,PT Tamba Maryadi (Persero) Tbk,+62 (051) 011-3257,4885759597555377,35,Pegawai Negeri,15900000,3858333.3333333335,0.2426624737945492,6700000,9200000,12000000,47300000,-31400000,-12,405,329,Lainnya,1200000,0.0,1,33,8500000,320000,1.197766323024055,9100000,4,29700000,5600000,Tidak sehat,12900000,352070.7070707071,33,352070.7070707071,11618333.333333334
5902403298757787,Tgk. Yani Rajata,laki-laki,"Jawa Timur, 07-01-1975","Jalan Medokan Ayu No. 72
Serang, SU 26155",26155,3,8,Cerai hidup,Perum Yulianti,+62 (40) 412-2933,6011070398603511,37,Pegawai Swasta,92600000,7900000.0,0.0853131749460043,44800000,47800000,66300000,35500000,57100000,-24,436,34,Investasi,100000,10.169491525423728,4,60,66200000,720000,0.919155354449472,22100000,2,79300000,63400000,Sehat,74300000,1118954.802259887,180,372984.934086629,60940000.0
7390381332438745,"Viman Sihombing, S.Farm",laki-laki,"Sulawesi Barat, 16-08-1994","Gg. Lembong No. 455
Gorontalo, AC 95324",95324,16,7,Belum menikah,CV Riyanti,+62-21-029-6640,4602382353337193916,36,Buruh,15800000,6000000.0,0.379746835443038,3400000,12400000,51000000,84100000,-68300000,23,616,130,Properti pribadi,4600000,6.101694915254238,3,6,37500000,960000,0.9425178147268408,25900000,2,11300000,9300000,Tidak sehat,7100000,7016858.757062147,78,539758.3659278575,39680000.0
2208828905097557,Mursinin Yuniar,laki-laki,"DKI Jakarta, 14-11-1999","Gg. W.R. Supratman No. 8
Sawahlunto, DKI Jakarta 59092",59092,9,15,Cerai mati,Perum Prastuti Kuswandari,+62-78-282-8188,4514309318273,55,Pengusaha,66800000,1966666.6666666667,0.029441117764471,1100000,65700000,37500000,5000000,61800000,60,709,25,Bisnis,7700000,7.033898305084746,2,21,21000000,250000,0.8685249709639954,3000000,1,40400000,60700000,Tidak sehat,66400000,1270475.3833736884,104,256538.29856584096,24926666.666666668
9553698096934459,Garan Halimah,perempuan,"Papua, 19-10-1986","Jl. Rungkut Industri No. 0
Lhokseumawe, SR 82270",82270,16,13,Cerai mati,Perum Kuswandari Wibisono (Persero) Tbk,+62 (083) 719-0511,4566411480518055564,21,Pengusaha,19600000,5858333.333333333,0.2988945578231292,11300000,8300000,78300000,81000000,-61400000,56,525,25,Bisnis,2500000,0.0,1,54,72300000,490000,0.8783199643493761,40700000,5,91900000,16200000,Tidak sehat,78500000,1216635.802469136,54,1216635.802469136,65698333.333333336
8772294392109420,"Ibrahim Agustina, S.IP",laki-laki,"Sulawesi Barat, 01-04-1969","Gg. Rajawali Barat No. 977
Probolinggo, PA 93022",93022,5,11,Cerai hidup,PD Wahyudin Nuraini Tbk,+62-030-830-4953,4999997549483347977,64,Pegawai Negeri,9400000,1683333.3333333333,0.1790780141843971,1600000,7800000,40900000,3500000,5900000,45,714,94,Lainnya,14300000,3.6440677966101696,0,15,24800000,790000,0.8430520034100596,30700000,3,26200000,2200000,Tidak sehat,19600000,2277635.969868173,58,589043.7853107344,32963333.33333333
4065604356682179,Banawa Waskita,perempuan,"Sulawesi Tenggara, 04-08-1980","Gang Sukajadi No. 9
Tebingtinggi, Bali 06068",6068,9,7,Cerai hidup,Perum Sitompul,+62 (778) 033-5313,30361646370502,55,Pegawai Swasta,81200000,3633333.3333333335,0.0447454844006568,80600000,600000,50900000,92200000,-11000000,92,800,39,Lainnya,20000000,0.0,5,27,27200000,1000000,0.8769774011299436,6700000,4,16200000,46600000,Tidak sehat,7300000,1533086.4197530865,27,1533086.4197530863,41393333.333333336
9714425992069117,Harsaya Situmorang,laki-laki,"Kalimantan Selatan, 19-02-1992","Jalan Kutisari Selatan No. 131
Kota Administrasi Jakarta Utara, Kalimantan Selatan 14672",14672,18,14,Cerai hidup,PD Kusumo Purwanti Tbk,+62 (025) 796 6495,30133739864513,26,Pegawai Swasta,62300000,1033333.3333333334,0.0165864098448368,32900000,29400000,63900000,37000000,25300000,57,424,18,Investasi,36400000,8.898305084745763,3,54,25700000,10000,0.8166398282340311,50400000,2,65200000,9100000,Tidak sehat,35100000,1022702.9713329149,159,347333.08460363146,50713333.333333336
1351149165427390,Putri Usada,perempuan,"Kalimantan Tengah, 15-06-1968","Gg. Otto Iskandardinata No. 0
Kota Administrasi Jakarta Barat, MA 13630",13630,3,19,Menikah,PD Purnawati Namaga,+62-0440-160-9615,676121587031,54,Pegawai Swasta,66200000,2066666.6666666667,0.0312185297079556,13900000,52300000,73300000,29200000,37000000,72,532,224,Bisnis,25500000,8.05084745762712,0,21,11600000,280000,0.8557053009883199,19800000,3,25100000,40000000,Tidak sehat,80700000,1633454.3987086362,116,295711.5721800117,31746666.666666668
5075276699143548,Drs. Zizi Situmorang,laki-laki,"Sulawesi Utara, 15-03-1977","Gg. S. Parman No. 455
Batu, Bali 38158",38158,15,18,Cerai hidup,PD Nasyiah,+62-023-953-1791,4113228292813436,36,Pengusaha,38400000,2966666.6666666665,0.0772569444444444,5800000,32600000,72600000,76100000,-37700000,-92,662,56,Bisnis,12700000,10.0,2,9,51400000,850000,0.846281851274051,39300000,3,79500000,19200000,Sehat,46800000,6630148.148148146,127,469853.0183727034,54246666.66666666
3708095178730266,dr. Leo Pranowo,perempuan,"Lampung, 23-07-1982","Jl. Surapati No. 501
Banda Aceh, AC 31405",31405,13,13,Cerai mati,PD Andriani Nuraini,+62 (088) 856-7853,4976095530360718281,29,Pegawai Negeri,36800000,7775000.0,0.2112771739130435,33600000,3200000,6800000,86900000,-50100000,-64,535,48,Properti pribadi,1300000,0.0,0,21,4100000,860000,2.2398148148148147,1900000,5,42100000,28800000,Tidak sehat,81300000,575952.380952381,21,575952.380952381,12095000.0
9773607199631715,Ana Sihombing,laki-laki,"Kalimantan Timur, 08-03-1991","Jl. Asia Afrika No. 504
Sukabumi, Bali 34156",34156,15,1,Belum menikah,CV Usada Pertiwi Tbk,+62 (0056) 783 4059,2506084852389849,29,Buruh,3300000,241666.66666666663,0.0732323232323232,1300000,2000000,75900000,21800000,-18500000,68,574,190,Bisnis,15600000,0.0,3,48,31900000,140000,0.8050877192982455,25400000,5,16100000,2900000,Tidak sehat,39200000,796701.3888888886,48,796701.3888888889,38241666.66666666
1847326319123135,Laswi Oktaviani,perempuan,"Maluku, 16-05-1995","Jalan Otto Iskandardinata No. 184
Sorong, KI 88205",88205,5,14,Cerai mati,Perum Setiawan Gunawan Tbk,+62 (062) 402-5919,347712577907308,49,Pengusaha,43400000,2758333.333333333,0.0635560675883256,18500000,24900000,21500000,63500000,-20100000,11,628,71,Properti pribadi,8700000,0.0,2,57,2700000,920000,1.0419590643274854,2500000,4,91100000,43200000,Sehat,5700000,208391.81286549708,57,208391.81286549708,11878333.333333334
8866646802821191,Zulfa Prastuti,perempuan,"Bengkulu, 18-05-1968","Gg. Raya Ujungberung No. 5
Manado, Papua Barat 41650",41650,1,13,Cerai mati,UD Novitasari Tbk,+62 (206) 072-0931,4348043881811,43,Pengusaha,84400000,1100000.0,0.0130331753554502,46100000,38300000,80200000,31900000,52500000,-47,535,74,Investasi,200000,0.0,5,36,79900000,860000,0.813732833957553,61500000,4,52900000,46000000,Sehat,76400000,1810555.5555555555,36,1810555.5555555555,65180000.0
5088118773134601,Empluk Palastri,laki-laki,"Jawa Tengah, 15-06-1974","Jalan Surapati No. 34
Pagaralam, Gorontalo 73034",73034,4,6,Cerai hidup,CV Simbolon (Persero) Tbk,+62 (091) 426 3878,38177556247205,39,Buruh,19700000,6750000.0,0.3426395939086294,3900000,15800000,69600000,20600000,-900000,75,579,295,Bisnis,9600000,6.610169491525424,5,30,54400000,160000,0.90546875,10200000,3,36500000,6600000,Sehat,89300000,2059353.1073446327,108,572042.5298179536,57950000.0
9193047720980644,Gawati Nashiruddin,laki-laki,"Jawa Timur, 27-02-1970","Jl. Rajawali Barat No. 691
Medan, ST 68583",68583,18,18,Cerai hidup,PT Pratiwi Sitorus (Persero) Tbk,+62 (0692) 316-6577,3573691303927450,65,Pengusaha,85000000,5625000.0,0.0661764705882353,15000000,70000000,59500000,6200000,78800000,98,626,161,Investasi,17000000,6.186440677966101,0,57,16100000,60000,0.9699395770392748,13100000,1,49600000,3000000,Sehat,95900000,598090.4698186143,130,262239.667535854,32105000.0
3134618240390012,Paris Januar,laki-laki,"Gorontalo, 10-11-1981","Jl. Jayawijaya No. 29
Pasuruan, Sulawesi Tengah 31975",31975,6,19,Cerai mati,PD Aryani Nainggolan (Persero) Tbk,+62 (373) 239 5426,4499727037981063,44,Pegawai Negeri,47000000,3758333.3333333335,0.0799645390070922,8200000,38800000,19300000,33900000,13100000,-94,794,176,Properti pribadi,6800000,4.406779661016949,1,21,10000000,300000,1.0237103174603177,15500000,1,49600000,19100000,Tidak sehat,33800000,855058.3804143126,73,245975.69847535025,17198333.333333332
9208078211792836,Dalima Putra,perempuan,"Sumatera Utara, 25-11-1972","Gang Asia Afrika No. 83
Pariaman, NT 08376",8376,20,13,Cerai hidup,PD Prasetya Rajasa,+62-72-314-2015,213101884793521,59,Pengusaha,26400000,1216666.6666666667,0.0460858585858585,17400000,9000000,23200000,53700000,-27300000,-28,818,229,Lainnya,9200000,0.0,3,15,11500000,600000,0.8587761674718197,7800000,4,89500000,3800000,Sehat,76000000,1185111.1111111112,15,1185111.1111111112,17776666.666666668
4437131732615459,"Faizah Haryanto, S.Psi",perempuan,"Jambi, 24-01-1996","Gg. Ahmad Yani No. 0
Bima, RI 89251",89251,2,17,Belum menikah,PT Latupono (Persero) Tbk,+62-0128-801-8343,180018653695241,48,Pengusaha,11600000,1625000.0,0.1400862068965517,1200000,10400000,67200000,69500000,-57900000,-11,759,210,Lainnya,200000,5.8474576271186445,4,18,58600000,560000,0.8276360544217687,24600000,1,61100000,6200000,Sehat,51300000,2861703.625235405,87,592076.61211767,48665000.0
2091850327659492,Irsad Situmorang,laki-laki,"Kalimantan Barat, 09-06-1990","Jl. Pasirkoja No. 21
Yogyakarta, Sulawesi Utara 86159",86159,7,5,Cerai mati,PD Namaga Tbk,+62 (031) 016 9434,4843688409417008,65,Professional,6700000,1616666.6666666667,0.2412935323383084,1100000,5600000,60900000,87500000,-80800000,-54,588,73,Properti pribadi,8100000,0.0,1,24,52000000,450000,0.8268996117581807,44000000,4,8100000,4100000,Tidak sehat,54900000,2070694.444444444,24,2070694.4444444445,49696666.66666666
6820563801861557,"Dr. Dewi Puspita, S.Farm",laki-laki,"Bali, 14-09-1960","Gg. S. Parman No. 3
Tanjungbalai, NT 53981",53981,14,17,Menikah,CV Adriansyah Pradana,+62 (47) 021-2112,3534833505753403,62,Pegawai Negeri,26500000,1983333.3333333333,0.0748427672955974,9800000,16700000,58900000,39200000,-12700000,73,774,230,Properti pribadi,12600000,5.8474576271186445,5,15,33000000,660000,0.8434941520467837,24600000,2,48200000,11200000,Tidak sehat,79200000,2714164.0301318266,84,484672.1482378262,38463333.333333336
4974750144711854,"Bakianto Hidayanto, S.Pd",laki-laki,"Sulawesi Utara, 01-05-1964","Jl. Pacuan Kuda No. 077
Manado, Lampung 63442",63442,1,5,Menikah,UD Marpaung Nashiruddin,+62-57-538-6269,3582872472654369,34,Pegawai Negeri,44300000,6141666.666666667,0.1386380737396539,42400000,1900000,15700000,21200000,23100000,3,452,249,Investasi,0,5.423728813559322,5,6,11400000,700000,1.3387426900584796,8700000,2,7500000,15700000,Tidak sehat,75800000,2681569.679849341,70,229848.8297013721,15261666.666666668
6749827848725146,"Sarah Hutasoit, S.Pd",perempuan,"Bali, 03-04-1980","Gang Suniaraja No. 13
Blitar, Jawa Barat 03752",3752,14,2,Belum menikah,Perum Hutasoit Yuliarti Tbk,+62 (58) 170 0278,572793188846,49,Pegawai Negeri,19400000,2566666.6666666665,0.1323024054982818,19000000,400000,79200000,85800000,-66400000,66,774,140,Lainnya,18100000,5.508474576271187,0,3,14100000,410000,0.8797101449275363,16600000,3,33400000,17200000,Sehat,2300000,9962344.63276836,68,439515.20438683947,28326666.666666668
2908095237653833,"Faizah Pradipta, M.M.",perempuan,"Kalimantan Barat, 16-08-1967","Gg. Dipenogoro No. 96
Sibolga, Jambi 54001",54001,16,13,Menikah,CV Gunarto (Persero) Tbk,+62-061-621-3880,4503192772921507,44,Pengusaha,63800000,6650000.0,0.1042319749216301,50300000,13500000,43200000,80100000,-16300000,-67,539,206,Properti pribadi,1700000,0.0,5,3,40400000,970000,0.957957244655582,9400000,5,41700000,34600000,Sehat,29600000,13443333.333333334,3,13443333.333333334,40330000.0
5884485004730161,Empluk Rahmawati,laki-laki,"Jawa Timur, 07-08-1981","Jalan Moch. Toha No. 62
Palangkaraya, DKI Jakarta 79994",79994,2,10,Menikah,PD Laksita (Persero) Tbk,+62 (088) 512-1054,4302936435870,35,Pengusaha,71000000,7066666.666666667,0.0995305164319248,15800000,55200000,69900000,49500000,21500000,70,333,181,Lainnya,5200000,5.677966101694915,5,42,12500000,470000,1.19924670433145,8800000,1,92800000,35600000,Tidak sehat,16000000,534093.0858218995,109,205797.33582128235,21226666.666666668
9873275438698756,Najwa Damanik,laki-laki,"Jawa Tengah, 18-09-1998","Jalan KH Amin Jasuta No. 764
Probolinggo, Sumatera Selatan 24396",24396,15,16,Cerai mati,CV Pangestu Prastuti (Persero) Tbk,+62 (0226) 158 1760,4016697090263019243,37,Pegawai Swasta,44200000,3466666.6666666665,0.0784313725490196,5600000,38600000,98100000,36100000,8100000,-24,435,298,Lainnya,7600000,8.983050847457628,0,51,76600000,850000,0.8411718131433097,54300000,3,8500000,2100000,Tidak sehat,53500000,1513511.0224880916,157,491650.0773687431,70826666.66666667
8439135677514599,Farah Ardianto,laki-laki,"Sumatera Barat, 13-01-1982","Jalan Tubagus Ismail No. 632
Medan, Sulawesi Tenggara 87191",87191,18,15,Cerai mati,UD Hidayanto Tbk,+62-22-977-2139,6570118254825075,62,Pengusaha,41300000,7475000.0,0.1809927360774818,15700000,25600000,42800000,23300000,18000000,53,777,275,Lainnya,27800000,7.118644067796611,1,3,7500000,950000,1.0117563739376771,18600000,3,71600000,5200000,Sehat,9000000,12752474.576271186,87,439740.5026300409,35715000.0
7923561824419148,R.M. Viman Prabowo,perempuan,"Bengkulu, 23-11-1998","Jalan Gegerkalong Hilir No. 688
Singkawang, Sumatera Utara 26604",26604,20,11,Cerai hidup,PT Yulianti Anggraini (Persero) Tbk,+62 (0797) 039-8975,30126428146705,26,Professional,9200000,233333.3333333333,0.0253623188405797,6900000,2300000,94300000,65900000,-56700000,-3,452,43,Lainnya,16600000,6.186440677966101,5,24,34600000,170000,0.8045572916666667,14700000,1,7700000,7500000,Tidak sehat,53100000,1822572.2693032017,97,450945.7161162561,41193333.333333336
3934066608103488,Jane Natsir,perempuan,"Banten, 07-09-1982","Jl. Joyoboyo No. 388
Batam, JB 17256",17256,4,20,Cerai hidup,UD Aryani Safitri,+62-14-172-7360,346185559713294,50,Pengusaha,27400000,6916666.666666667,0.2524330900243309,24600000,2800000,65200000,12600000,14800000,-88,592,173,Bisnis,22900000,0.0,0,18,36800000,320000,0.915857063093244,50700000,5,81300000,6100000,Sehat,76500000,3037592.592592592,18,3037592.5925925924,54676666.66666666
6410124784251275,"Warsa Nainggolan, M.TI.",laki-laki,"Sulawesi Selatan, 28-02-1979","Jl. Bangka Raya No. 835
Makassar, JK 71716",71716,13,4,Cerai hidup,PD Rahmawati Tbk,+62 (40) 250-0889,639046120452,55,Pengusaha,90500000,6833333.333333333,0.0755064456721915,16000000,74500000,4000000,45200000,45300000,-23,612,44,Bisnis,2800000,8.05084745762712,5,3,900000,510000,2.6468468468468465,7700000,2,34300000,30800000,Tidak sehat,1900000,3527259.8870056495,98,107977.34347976478,9793333.333333332
