debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,total_text,total_calls,total_visit,foreclosure,write_off,debtor_location,debtor_number_of_dependents,debtor_cars_count,debtor_motorcycle_count,debtor_house_count,debtor_education_level,monthly_income,debtor_personality,loan_amount,tenor,interest_rate,delay_history,credit_score,action_code,category_campaign,collector_name
4093169693443730,Harjo Puspasari,laki-laki,"Riau, 03-12-1986",37.0,"Gg. Cihampelas No. 6
Magelang, Nusa Tenggara Barat 77472",77472,14.0,6.0,Cerai mati,Pegawai Negeri,PD Mustofa,+62 (847) 725-1603,20.0,4.0,3.0,1.0,0.0,Pekanbaru,3.0,1.0,2.0,1.0,SMA,545193966.0,kalem,5597689034.0,10.0,8.0,9.0,632.0,DISC,Call,Dawn Collins
3584138677742360,Cornelia Irawan,laki-laki,"Maluku, 13-05-1993",30.0,"Jalan W.R. Supratman No. 877
Palopo, SG 48391",48391,10.0,4.0,Cerai hidup,Pegawai Negeri,PT Uyainah Oktaviani (Persero) Tbk,+62 (078) 622 0815,0.0,8.0,3.0,0.0,0.0,Tangerang,5.0,3.0,2.0,2.0,S1,587400843.0,sedang,7789260426.0,13.0,9.0,15.0,693.0,MUPD,Call,William Rivera III
6488445896157231,Cinta Waluyo,perempuan,"Kalimantan Barat, 10-06-1972",51.0,"Gang Soekarno Hatta No. 112
Tegal, Kalimantan Tengah 23627",23627,9.0,17.0,Menikah,Profesional,UD Novitasari Tbk,+62 (643) 744-5877,0.0,10.0,5.0,1.0,1.0,Surabaya,4.0,2.0,1.0,1.0,D3,457064208.0,kalem,5530234992.0,10.0,9.0,10.0,539.0,DISP,Digital,Sandra Parker
6586801529569141,"Mahdi Sihotang, S.E.I",perempuan,"Kalimantan Barat, 02-11-1996",27.0,"Gang Cikapayang No. 008
Semarang, Kepulauan Bangka Belitung 26368",26368,3.0,7.0,Menikah,Pegawai Swasta,Perum Tampubolon Iswahyudi (Persero) Tbk,+62 (34) 072-2826,15.0,0.0,0.0,0.0,0.0,Banjarmasin,3.0,2.0,3.0,1.0,D3,546737316.0,sedang,7221470285.0,10.0,9.0,13.0,615.0,DISC,Call,Elizabeth Sullivan
8405639857852089,Dr. Ganep Prayoga,laki-laki,"Papua, 25-11-1985",38.0,"Jalan Ronggowarsito No. 0
Bogor, Bengkulu 27803",27803,3.0,7.0,Belum menikah,Buruh,PT Siregar Pradana,+62 (129) 375 7774,15.0,0.0,0.0,0.0,0.0,Pekanbaru,3.0,2.0,2.0,1.0,D3,388940636.0,kalem,4763190660.0,11.0,9.0,11.0,547.0,DISP,Call,Alex Garcia
4175691197623942,"Laras Yuniar, M.Pd",perempuan,"Lampung, 01-02-1988",35.0,"Gang Moch. Toha No. 819
Gorontalo, SN 58910",58910,17.0,15.0,Cerai mati,Pegawai Swasta,UD Hardiansyah Iswahyudi,+62-975-757-4561,15.0,10.0,3.0,1.0,0.0,Bandung,2.0,2.0,2.0,1.0,D3,534647093.0,kalem,4974878326.0,7.0,8.0,8.0,556.0,OTHR,Digital,Corey Arnold
3150481157755937,"Samiah Yuliarti, S.Kom",laki-laki,"Papua, 01-09-1990",33.0,"Jl. Moch. Ramdan No. 321
Jambi, Kepulauan Riau 18081",18081,19.0,10.0,Cerai hidup,Pegawai Negeri,CV Pratiwi,+62 (73) 934-3390,0.0,2.0,2.0,0.0,0.0,Medan,3.0,2.0,1.0,1.0,SMA,325549515.0,kalem,4321573676.0,6.0,8.0,10.0,468.0,OTHR,Digital,Stephanie Dennis
6708863449128989,"Hesti Safitri, S.Psi",laki-laki,"Bengkulu, 24-10-1977",46.0,"Jl. Ir. H. Djuanda No. 0
Salatiga, Kalimantan Barat 15826",15826,11.0,13.0,Belum menikah,Pengusaha,CV Napitupulu Napitupulu,+62 (81) 582 1550,5.0,0.0,0.0,0.0,0.0,Batam,3.0,2.0,2.0,1.0,D3,517773782.0,sedang,5276789388.0,13.0,9.0,13.0,588.0,INCO,Call,Erin Harris
3193964307734126,Wardaya Aryani,perempuan,"Jawa Timur, 05-01-1977",46.0,"Jalan K.H. Wahid Hasyim No. 551
Serang, Banten 90069",90069,3.0,1.0,Cerai mati,Pegawai Negeri,PD Nashiruddin Agustina Tbk,+62-767-713-1083,5.0,8.0,0.0,0.0,0.0,Jakarta,3.0,2.0,2.0,1.0,SMA,681615723.0,sedang,5176075179.0,13.0,9.0,11.0,562.0,WRPH,Call,Tanya Ortiz
8256920481992320,"dr. Kadir Handayani, M.Farm",laki-laki,"DI Yogyakarta, 22-06-1994",29.0,"Jalan Sentot Alibasa No. 0
Mataram, Nusa Tenggara Barat 90541",90541,8.0,6.0,Menikah,Pegawai Negeri,CV Mangunsong Napitupulu (Persero) Tbk,+62 (77) 536 8190,0.0,10.0,4.0,1.0,0.0,Bekasi,4.0,2.0,2.0,1.0,D3,458366086.0,kalem,5501795499.0,6.0,8.0,9.0,579.0,PTPR,Digital,Elizabeth Thomas
5022798045662126,"Unjani Pradipta, S.I.Kom",laki-laki,"Papua Barat, 03-09-1969",54.0,"Jl. Rajawali Timur No. 69
Gorontalo, Jawa Tengah 69149",69149,11.0,14.0,Cerai hidup,Buruh,Perum Sihotang,+62-268-156-5359,20.0,8.0,2.0,0.0,0.0,Balikpapan,5.0,3.0,2.0,1.0,D3,454369521.0,sedang,5757199601.0,10.0,8.0,9.0,532.0,WRPH,Call,Ryan Perez
1679138360886719,"Nasim Pradipta, S.Psi",perempuan,"Maluku Utara, 04-06-1993",30.0,"Gg. Antapani Lama No. 2
Padang Sidempuan, Jawa Tengah 76170",76170,12.0,12.0,Belum menikah,Pengusaha,UD Handayani Maulana,+62 (0526) 129 3278,0.0,6.0,1.0,1.0,0.0,Surabaya,1.0,0.0,1.0,0.0,SMP,337710779.0,kalem,2508231356.0,6.0,8.0,2.0,467.0,OTHR,Digital,Jacob Ryan
3970056297846008,"Puti Nilam Hidayat, S.Sos",perempuan,"Kalimantan Timur, 21-09-1986",37.0,"Gg. Erlangga No. 1
Medan, BT 72456",72456,15.0,10.0,Cerai hidup,Pegawai Swasta,Perum Prayoga Hariyah,+62 (076) 461 9112,5.0,0.0,0.0,0.0,0.0,Samarinda,5.0,4.0,3.0,2.0,S1,758101855.0,sedang,8599481230.0,17.0,9.0,15.0,687.0,WUPD,Call,Madeline Davis
2576765985783329,Rahmi Narpati,perempuan,"Sumatera Barat, 05-03-1984",39.0,"Gang Rungkut Industri No. 6
Tangerang Selatan, SG 72430",72430,15.0,14.0,Menikah,Pengusaha,Perum Permata,+62-0754-572-4090,10.0,8.0,3.0,1.0,1.0,Depok,4.0,3.0,3.0,1.0,S1,719724235.0,sedang,7302754454.0,13.0,9.0,13.0,577.0,WRPH,Call,Ruth Perez
2721722254459763,Damu Aryani,laki-laki,"Maluku, 02-05-1982",41.0,"Gang HOS. Cokroaminoto No. 940
Manado, SR 45896",45896,14.0,19.0,Cerai hidup,Pegawai Swasta,PT Pratama (Persero) Tbk,+62 (28) 668 4773,15.0,8.0,2.0,1.0,1.0,Samarinda,3.0,2.0,1.0,1.0,SMA,407507573.0,kalem,4099510630.0,6.0,8.0,7.0,467.0,DISP,Digital,Zachary Ortiz
3453224819767296,Kayun Simanjuntak,perempuan,"Gorontalo, 29-09-1982",41.0,"Jalan Jakarta No. 325
Purwokerto, MU 41699",41699,17.0,13.0,Menikah,Profesional,CV Andriani Tbk,+62 (002) 542-9154,5.0,4.0,4.0,1.0,1.0,Denpasar,2.0,1.0,2.0,1.0,SMA,462808040.0,kalem,5337855815.0,12.0,8.0,7.0,487.0,DISP,Call,Joseph Torres
5065271708229964,Vinsen Uyainah,laki-laki,"Jawa Timur, 16-08-1990",33.0,"Gg. Gardujati No. 10
Cimahi, Maluku 82472",82472,11.0,20.0,Menikah,Pengusaha,PD Rajata Waluyo (Persero) Tbk,+62 (027) 913-7510,20.0,2.0,4.0,0.0,0.0,Banjarmasin,4.0,1.0,2.0,1.0,D3,554630993.0,kalem,5804019366.0,6.0,8.0,8.0,609.0,PTPR,Digital,Brian Mcdonald
4206919279152660,"KH. Estiawan Susanti, M.Ak",laki-laki,"Sulawesi Tenggara, 05-06-1982",41.0,"Gg. Kebonjati No. 3
Cilegon, Bali 69804",69804,20.0,16.0,Cerai mati,Pegawai Negeri,UD Gunawan Prasetyo,+62-0709-338-2300,10.0,2.0,5.0,1.0,1.0,Tangerang,4.0,3.0,2.0,1.0,D3,523211943.0,sedang,6671191429.0,12.0,9.0,14.0,658.0,DISC,Call,Tyler Wilson
7984601506934522,Mala Mandala,perempuan,"Kepulauan Bangka Belitung, 06-12-1964",59.0,"Jl. Tubagus Ismail No. 9
Kota Administrasi Jakarta Barat, SS 44216",44216,10.0,19.0,Cerai hidup,Buruh,CV Laksita,+62 (0870) 409-8677,5.0,0.0,0.0,0.0,0.0,Pekanbaru,3.0,2.0,2.0,1.0,D3,398639830.0,kalem,5448652202.0,9.0,8.0,12.0,607.0,DISP,Call,Andrea Schmidt
6679647182536811,Karsa Zulaika,laki-laki,"Maluku Utara, 16-02-1999",24.0,"Gang Sadang Serang No. 645
Tangerang Selatan, Banten 09578",9578,15.0,18.0,Menikah,Buruh,CV Jailani Tbk,+62-00-369-5091,5.0,2.0,1.0,1.0,0.0,Pekanbaru,4.0,3.0,2.0,1.0,D3,655258393.0,kalem,7444585638.0,11.0,9.0,9.0,624.0,MUPD,Call,Alex Garcia
1081074617999271,Yunita Puspita,laki-laki,"Sumatera Barat, 27-07-1976",47.0,"Jalan Antapani Lama No. 67
Magelang, Sumatera Barat 13985",13985,6.0,14.0,Cerai mati,Profesional,PD Hasanah Lestari (Persero) Tbk,+62-0747-662-1263,10.0,8.0,3.0,1.0,1.0,Banjarmasin,3.0,1.0,2.0,1.0,SMA,558723472.0,kalem,5820516918.0,10.0,9.0,10.0,518.0,PTPR,Call,Mary Williams
1645722924873878,"Tgk. Jagaraga Nashiruddin, M.TI.",perempuan,"Sulawesi Selatan, 16-03-1999",24.0,"Gang Lembong No. 714
Tebingtinggi, Kepulauan Bangka Belitung 91772",91772,17.0,5.0,Cerai mati,Profesional,Perum Susanti Aryani (Persero) Tbk,+62 (0795) 350 2554,0.0,8.0,3.0,1.0,0.0,Bekasi,3.0,2.0,2.0,1.0,D3,597189300.0,kalem,6941055438.0,10.0,9.0,7.0,624.0,WRPH,Call,Jill Clayton
9102588529487518,Surya Kuswoyo,laki-laki,"Sulawesi Tengah, 13-01-1991",32.0,"Gang Joyoboyo No. 735
Banda Aceh, Kalimantan Barat 74515",74515,18.0,2.0,Menikah,Pegawai Negeri,PD Manullang,+62-038-175-5683,5.0,10.0,3.0,1.0,1.0,Tangerang,2.0,1.0,2.0,1.0,SMA,303775345.0,kalem,2263255605.0,7.0,8.0,5.0,564.0,CBLT,Digital,Kelsey Brown
5621926631128039,"R. Nasim Haryanto, S.Pt",perempuan,"Kalimantan Timur, 18-11-1997",26.0,"Gg. R.E Martadinata No. 3
Bogor, Jambi 34725",34725,10.0,7.0,Cerai hidup,Buruh,UD Wulandari Mandasari (Persero) Tbk,+62-56-514-0379,5.0,6.0,3.0,1.0,1.0,Samarinda,4.0,3.0,3.0,1.0,S1,632644306.0,sedang,8165819138.0,13.0,9.0,14.0,783.0,MUPD,Call,Madeline Davis
1130532329371955,"dr. Dinda Handayani, M.Pd",laki-laki,"Lampung, 01-03-1990",33.0,"Jalan Sentot Alibasa No. 5
Parepare, Sulawesi Utara 06189",6189,14.0,8.0,Menikah,Profesional,PT Laksita Simanjuntak,+62-31-017-7822,5.0,8.0,2.0,1.0,1.0,Tangerang,3.0,1.0,1.0,1.0,SMA,351761814.0,kalem,3502181040.0,12.0,9.0,7.0,594.0,DISP,Digital,Kelsey Brown
4021703166695672,R.M. Lanang Riyanti,laki-laki,"Kalimantan Selatan, 11-04-1961",62.0,"Jl. Kendalsari No. 394
Metro, Kalimantan Utara 35371",35371,16.0,18.0,Cerai mati,Profesional,PD Pangestu Tbk,+62 (092) 799 4279,0.0,6.0,1.0,1.0,0.0,Banjarmasin,2.0,1.0,1.0,0.0,SMP,313544374.0,kalem,4246987514.0,8.0,8.0,4.0,509.0,OTHR,Digital,Mary Williams
8598184051181114,Mutia Habibi,perempuan,"Kalimantan Barat, 04-05-1964",59.0,"Jalan Rajiman No. 67
Prabumulih, GO 23391",23391,8.0,3.0,Menikah,Pengusaha,PT Gunawan Puspita,+62 (0920) 182 8957,10.0,10.0,5.0,1.0,1.0,Pekanbaru,4.0,2.0,2.0,1.0,D3,547242758.0,sedang,4797043432.0,10.0,9.0,13.0,567.0,MUPD,Digital,Ryan Williams
1890947706587113,Dr. Safina Dongoran,laki-laki,"Jawa Tengah, 22-09-1963",60.0,"Gg. Indragiri No. 8
Banjar, SN 19844",19844,5.0,13.0,Cerai hidup,Buruh,CV Hastuti (Persero) Tbk,+62-0234-400-1387,20.0,4.0,5.0,1.0,0.0,Yogyakarta,4.0,2.0,2.0,1.0,D3,589531078.0,kalem,6483844397.0,12.0,9.0,9.0,513.0,DISC,Call,Bradley Bird
3665988261543564,Winda Saputra,laki-laki,"Sumatera Selatan, 05-12-1984",39.0,"Jalan Siliwangi No. 605
Pekanbaru, NB 12071",12071,11.0,7.0,Belum menikah,Pegawai Negeri,UD Marpaung,+62 (17) 264 4042,5.0,8.0,1.0,0.0,0.0,Batam,3.0,2.0,2.0,1.0,SMA,464476738.0,sedang,5063162382.0,10.0,9.0,9.0,622.0,PTPR,Digital,Laura Cox
4687501745170844,Raisa Purwanti,laki-laki,"Kalimantan Timur, 04-01-1987",36.0,"Jalan Rumah Sakit No. 300
Subulussalam, KS 90180",90180,7.0,9.0,Menikah,Pengusaha,PD Rahayu Pratama Tbk,+62 (826) 321-5759,15.0,10.0,4.0,1.0,0.0,Depok,3.0,2.0,2.0,1.0,SMA,415103464.0,kalem,4780706564.0,6.0,8.0,8.0,463.0,PTPR,Digital,Kimberly Warner
1384040045157304,Cecep Yulianti,perempuan,"Jawa Tengah, 25-04-1993",30.0,"Gang BKR No. 630
Tasikmalaya, Papua Barat 52440",52440,16.0,19.0,Belum menikah,Buruh,Perum Winarno,+62 (946) 211-0680,15.0,0.0,0.0,0.0,0.0,Tangerang,4.0,3.0,3.0,1.0,S1,696391651.0,sedang,6308708171.0,13.0,9.0,13.0,620.0,DISC,Call,Andrew Murray II
8974332962805705,Puspa Lestari,perempuan,"Jambi, 09-09-1999",24.0,"Jalan M.H Thamrin No. 513
Tidore Kepulauan, Sumatera Utara 25512",25512,8.0,3.0,Belum menikah,Profesional,CV Lailasari Kuswandari (Persero) Tbk,+62-003-432-1881,15.0,2.0,0.0,0.0,0.0,Depok,3.0,2.0,2.0,1.0,D3,458882965.0,sedang,5172084915.0,10.0,8.0,8.0,714.0,DISP,Digital,Ruth Perez
3859944520597697,Ulva Budiyanto,perempuan,"Nusa Tenggara Barat, 03-01-1995",28.0,"Gg. Dipatiukur No. 82
Tarakan, Maluku 39017",39017,19.0,15.0,Cerai hidup,Profesional,CV Natsir,+62 (80) 479 4010,20.0,10.0,1.0,1.0,1.0,Yogyakarta,1.0,1.0,2.0,1.0,SMA,472517142.0,kalem,3167553484.0,7.0,8.0,9.0,518.0,OTHR,Digital,William Vang
8740793894204471,drg. Puput Pangestu,perempuan,"Sulawesi Tengah, 13-11-1990",33.0,"Jl. M.H Thamrin No. 129
Depok, BA 83400",83400,5.0,10.0,Cerai mati,Profesional,PD Mangunsong,+62-563-875-0396,0.0,2.0,2.0,0.0,0.0,Padang,3.0,3.0,2.0,1.0,S1,588517315.0,kalem,5019906781.0,11.0,9.0,14.0,575.0,INCO,Digital,Jonathan Ferguson
3883960059675800,Anastasia Tampubolon,laki-laki,"Jawa Barat, 14-05-1963",60.0,"Gang Kutisari Selatan No. 244
Tebingtinggi, NB 10790",10790,2.0,16.0,Cerai mati,Profesional,Perum Maryati Mangunsong,+62 (0058) 722 7823,10.0,8.0,4.0,1.0,0.0,Yogyakarta,4.0,3.0,3.0,2.0,S1,725466710.0,sedang,6196792409.0,15.0,9.0,13.0,723.0,DISC,Digital,Stephen Lee
1677179794151347,Betania Manullang,perempuan,"Papua, 23-02-1989",34.0,"Jl. Suryakencana No. 4
Pagaralam, BT 16584",16584,3.0,3.0,Cerai mati,Pegawai Negeri,PT Mayasari Budiman,+62 (003) 219-4462,5.0,2.0,0.0,0.0,0.0,Banjarmasin,2.0,1.0,2.0,1.0,SMA,374180458.0,kalem,3219584672.0,7.0,8.0,4.0,543.0,DISP,Digital,Gary Robinson
4368000282467101,"Amelia Permadi, S.Pd",perempuan,"Aceh, 23-08-1998",25.0,"Jalan Joyoboyo No. 7
Dumai, NB 55519",55519,9.0,11.0,Menikah,Pegawai Negeri,UD Manullang Saefullah,+62 (07) 566 7923,10.0,0.0,0.0,0.0,0.0,Depok,2.0,2.0,2.0,1.0,SMA,437271390.0,kalem,4193765983.0,10.0,8.0,10.0,575.0,PTPR,Digital,Jason Vega
8492580444479676,Ajimin Mulyani,perempuan,"Jawa Tengah, 14-07-1961",62.0,"Jalan Suniaraja No. 9
Bengkulu, Nusa Tenggara Timur 22732",22732,14.0,7.0,Cerai mati,Profesional,UD Kurniawan Firgantoro Tbk,+62 (0741) 993 0457,20.0,4.0,2.0,1.0,0.0,Bandung,2.0,2.0,2.0,1.0,SMA,485879811.0,kalem,4404568906.0,8.0,8.0,6.0,474.0,INCO,Digital,Tara Osborne
4023181646795827,"Drs. Azalea Wibowo, M.Farm",laki-laki,"Sulawesi Utara, 18-09-1981",42.0,"Jl. Abdul Muis No. 057
Bandung, SU 31599",31599,12.0,17.0,Cerai mati,Buruh,PD Hidayanto Irawan,+62 (059) 618 2574,10.0,10.0,3.0,0.0,0.0,Jakarta,5.0,3.0,3.0,2.0,S2,742524063.0,sedang,9070326420.0,17.0,9.0,18.0,673.0,MUPD,Call,Thomas Murray
2894928668602954,Saadat Budiyanto,laki-laki,"Bali, 09-06-1977",46.0,"Jalan Soekarno Hatta No. 57
Sabang, DI Yogyakarta 78655",78655,9.0,12.0,Cerai mati,Pegawai Swasta,PD Laksmiwati Adriansyah Tbk,+62 (0024) 565 2996,0.0,8.0,1.0,1.0,0.0,Surabaya,3.0,2.0,2.0,1.0,D3,665312797.0,sedang,5598780960.0,13.0,9.0,12.0,660.0,DISC,Call,Eric Love
6245986903441130,KH. Lukita Nainggolan,perempuan,"Kalimantan Utara, 14-04-1989",34.0,"Gang Jakarta No. 20
Bontang, Jawa Timur 45775",45775,12.0,8.0,Menikah,Buruh,PT Lestari Siregar,+62 (341) 138-9304,15.0,2.0,2.0,0.0,0.0,Surabaya,4.0,2.0,2.0,1.0,D3,605997207.0,sedang,6778600721.0,11.0,9.0,11.0,665.0,HUPD,Call,Jonathan Howard
1405866816718868,"Kartika Prabowo, S.Psi",perempuan,"Kalimantan Selatan, 12-07-1987",36.0,"Gg. Jend. A. Yani No. 171
Banjarmasin, PB 49762",49762,4.0,3.0,Belum menikah,Pegawai Negeri,UD Budiyanto,+62 (007) 170 4357,10.0,10.0,4.0,1.0,1.0,Samarinda,5.0,3.0,3.0,2.0,D3,654398153.0,sedang,7505990679.0,12.0,9.0,16.0,684.0,MUPD,Call,Nathan Welch
6215509289217082,Agnes Wasita,laki-laki,"Jawa Barat, 14-11-1989",34.0,"Gang Jend. A. Yani No. 92
Bandar Lampung, Jawa Barat 56622",56622,7.0,17.0,Belum menikah,Buruh,CV Mandala (Persero) Tbk,+62 (80) 070 9986,15.0,8.0,1.0,1.0,0.0,Tangerang,3.0,2.0,2.0,1.0,D3,486314028.0,kalem,3501845871.0,8.0,8.0,8.0,461.0,DISP,Digital,Kelsey Brown
9653644963415036,"Tgk. Jumari Siregar, M.Farm",laki-laki,"Sulawesi Utara, 05-02-1960",63.0,"Jalan Pasteur No. 704
Bontang, YO 36710",36710,4.0,4.0,Cerai hidup,Buruh,Perum Iswahyudi,+62-0784-620-1927,5.0,0.0,0.0,0.0,0.0,Bandung,4.0,2.0,2.0,1.0,D3,635807540.0,sedang,5156977530.0,10.0,9.0,10.0,668.0,MUPD,Call,Willie Henson
7928591052636660,Dt. Eluh Saputra,perempuan,"Kalimantan Barat, 25-11-1963",60.0,"Gang Lembong No. 724
Surakarta, Kepulauan Riau 22763",22763,7.0,15.0,Cerai mati,Pegawai Negeri,PT Samosir Prasasta,+62-0122-572-1637,5.0,8.0,4.0,0.0,0.0,Jakarta,3.0,1.0,2.0,1.0,SMA,353478268.0,kalem,2463385377.0,6.0,8.0,7.0,477.0,OTHR,Digital,Sean Strong
6974941586828927,"R. Zulaikha Firmansyah, M.Pd",laki-laki,"Jawa Timur, 05-02-1978",45.0,"Gg. Ahmad Dahlan No. 404
Banjar, Sumatera Selatan 16592",16592,10.0,6.0,Belum menikah,Pengusaha,PT Maryati Simbolon,+62 (0695) 929 2540,20.0,0.0,0.0,0.0,0.0,Samarinda,3.0,2.0,2.0,1.0,D3,551639004.0,sedang,5666381113.0,11.0,9.0,11.0,593.0,DISP,Call,Monica Bright
4157777923808866,"Ciaobella Kuswoyo, S.IP",perempuan,"Kalimantan Barat, 21-10-1999",24.0,"Jalan Yos Sudarso No. 7
Tanjungbalai, LA 70856",70856,15.0,1.0,Menikah,Pegawai Swasta,UD Safitri Tbk,+62 (534) 992-9078,10.0,8.0,5.0,1.0,1.0,Tangerang,3.0,2.0,3.0,1.0,D3,494104638.0,kalem,5673830756.0,10.0,8.0,10.0,600.0,INCO,Call,Anthony Walter
7452809766743775,Dinda Prasasta,perempuan,"Aceh, 05-09-1998",25.0,"Gang Yos Sudarso No. 6
Tanjungbalai, SR 31637",31637,7.0,1.0,Menikah,Profesional,Perum Narpati (Persero) Tbk,+62-0526-754-2450,10.0,4.0,2.0,0.0,0.0,Makassar,2.0,2.0,1.0,1.0,SMA,566573718.0,kalem,4719706066.0,9.0,8.0,6.0,575.0,INCO,Call,Fred Cook
3961388861895411,Sabri Mangunsong,perempuan,"Lampung, 26-06-1972",51.0,"Gang Yos Sudarso No. 751
Semarang, JB 64468",64468,6.0,15.0,Menikah,Pengusaha,PT Puspita (Persero) Tbk,+62 (52) 145 4395,20.0,6.0,1.0,0.0,0.0,Bekasi,4.0,2.0,3.0,1.0,S1,657429003.0,sedang,5703646099.0,14.0,9.0,13.0,696.0,WRPH,Call,William Barr
3980180139167145,"Amalia Nashiruddin, M.Farm",laki-laki,"Gorontalo, 09-12-1988",35.0,"Gang Wonoayu No. 5
Palu, LA 31470",31470,1.0,7.0,Cerai mati,Buruh,UD Susanti Hastuti (Persero) Tbk,+62 (0841) 337 2579,0.0,8.0,1.0,0.0,0.0,Bekasi,3.0,2.0,2.0,1.0,SMA,507957625.0,kalem,5997954999.0,11.0,9.0,9.0,589.0,INCO,Call,Elizabeth Thomas
5301789847583993,Yunita Prastuti,laki-laki,"Maluku Utara, 17-10-1969",54.0,"Jalan Gedebage Selatan No. 16
Padang Sidempuan, Kalimantan Selatan 61989",61989,17.0,1.0,Menikah,Pengusaha,PD Saputra Yuniar Tbk,+62 (0515) 346 7175,15.0,6.0,2.0,1.0,1.0,Balikpapan,4.0,2.0,3.0,1.0,D3,766943281.0,sedang,6656892887.0,15.0,9.0,9.0,700.0,MUPD,Call,Ryan Perez
7855884954319018,Kiandra Prasetya,perempuan,"Bengkulu, 07-06-1975",48.0,"Jalan Tubagus Ismail No. 45
Padangpanjang, SU 22396",22396,7.0,3.0,Menikah,Profesional,UD Hassanah Mansur Tbk,+62-035-186-2469,20.0,6.0,4.0,1.0,0.0,Bogor,3.0,2.0,1.0,1.0,SMA,604389099.0,kalem,3377566942.0,10.0,9.0,9.0,514.0,WRPH,Digital,Paul Jimenez
4395116990893695,"Tgk. Emong Pudjiastuti, M.Pd",laki-laki,"Sumatera Barat, 24-03-1994",29.0,"Gg. Abdul Muis No. 60
Bau-Bau, Jambi 41935",41935,1.0,9.0,Menikah,Buruh,PD Pratiwi Padmasari,+62-574-160-4074,15.0,10.0,5.0,0.0,0.0,Bogor,4.0,2.0,2.0,1.0,D3,631191108.0,kalem,5046462091.0,11.0,9.0,8.0,587.0,MUPD,Digital,Joshua Arias
7887014919246090,Titin Sihombing,laki-laki,"Sumatera Barat, 12-07-1980",43.0,"Jl. Stasiun Wonokromo No. 262
Malang, KT 91783",91783,8.0,13.0,Cerai hidup,Buruh,PT Budiyanto (Persero) Tbk,+62 (10) 326-0714,15.0,0.0,0.0,0.0,0.0,Samarinda,3.0,2.0,2.0,1.0,SMA,407403844.0,kalem,4138777109.0,7.0,9.0,9.0,489.0,INCO,Digital,Zachary Ortiz
2358082935290305,Kanda Pratiwi,perempuan,"Kepulauan Bangka Belitung, 10-10-1960",63.0,"Jalan Ciumbuleuit No. 32
Bitung, Nusa Tenggara Timur 62896",62896,8.0,5.0,Menikah,Profesional,CV Wijaya Nugroho (Persero) Tbk,+62 (0781) 130 3269,5.0,4.0,5.0,0.0,0.0,Batam,3.0,2.0,2.0,1.0,SMA,475121835.0,kalem,5383439618.0,11.0,9.0,11.0,532.0,WRPH,Digital,Tony Howard
2478259987158734,Raden Utami,perempuan,"Kepulauan Bangka Belitung, 15-07-1985",38.0,"Gang Otto Iskandardinata No. 7
Mataram, Aceh 91327",91327,3.0,3.0,Cerai hidup,Buruh,Perum Rahayu,+62 (26) 423-1788,0.0,8.0,4.0,0.0,0.0,Malang,3.0,2.0,2.0,1.0,SMA,368662574.0,kalem,3446952414.0,10.0,8.0,11.0,516.0,OTHR,Digital,Jose Sanchez
1222519218176264,Dalima Wijaya,perempuan,"Jawa Barat, 25-09-1961",62.0,"Gg. S. Parman No. 87
Surakarta, SS 67409",67409,2.0,20.0,Cerai mati,Buruh,Perum Pradipta Wulandari,+62 (393) 001 9540,20.0,4.0,5.0,0.0,0.0,Bekasi,4.0,2.0,2.0,1.0,D3,610830462.0,sedang,6496391666.0,11.0,9.0,13.0,573.0,MUPD,Call,Emma Arroyo
8693687700329277,Lurhur Nainggolan,laki-laki,"Lampung, 02-03-1992",31.0,"Jl. Asia Afrika No. 2
Bau-Bau, BE 91850",91850,6.0,7.0,Cerai hidup,Profesional,Perum Wacana (Persero) Tbk,+62-303-412-7459,10.0,10.0,4.0,1.0,0.0,Bandung,4.0,2.0,2.0,1.0,D3,512262824.0,kalem,5195504349.0,9.0,9.0,13.0,482.0,OTHR,Call,Jacqueline Rose
8174125370925291,Ajiono Lailasari,perempuan,"Bengkulu, 16-02-1980",43.0,"Jl. Jend. A. Yani No. 4
Palu, Bali 75678",75678,3.0,15.0,Menikah,Buruh,PT Firgantoro Sirait (Persero) Tbk,+62 (003) 685-1381,0.0,10.0,2.0,0.0,0.0,Yogyakarta,3.0,2.0,2.0,1.0,SMA,541793953.0,kalem,4285347720.0,12.0,9.0,9.0,489.0,WRPH,Call,William Vang
6180204802495116,Iriana Anggraini,laki-laki,"Sumatera Selatan, 03-10-1984",39.0,"Jl. Gedebage Selatan No. 64
Medan, YO 30805",30805,20.0,13.0,Cerai mati,Pegawai Negeri,PD Waskita Sihombing,+62-0171-804-0787,5.0,6.0,0.0,0.0,0.0,Pekanbaru,3.0,2.0,2.0,1.0,D3,640523847.0,kalem,4955235292.0,12.0,8.0,6.0,598.0,MUPD,Call,Alex Garcia
4032220574225826,"Tgk. Puti Suryono, M.Farm",laki-laki,"Sulawesi Barat, 23-11-1997",26.0,"Gang Bangka Raya No. 41
Sawahlunto, KB 20136",20136,2.0,6.0,Belum menikah,Pengusaha,Perum Gunarto,+62 (096) 619 4662,20.0,4.0,4.0,1.0,0.0,Yogyakarta,3.0,2.0,2.0,1.0,SMA,474980967.0,kalem,5237830178.0,7.0,8.0,10.0,561.0,WRPH,Digital,Daniel Berry
