debtor_nik,payment_history_1,payment_history_2,payment_history_3,payment_history_4,payment_history_5,payment_history_6,payment_history_7,payment_history_8,payment_history_9,payment_history_10,payment_history_11,payment_history_12,limit_ball,bill_amount,payment_amount,default_payment_next_month
4237153782134887,-2,-1,-2,-1,-2,-1,-1,0,-2,-1,-1,-1,8947879,2540933,3377267,0
2934976042081431,-1,-3,-1,-3,-3,-2,-2,-1,-2,-2,-1,-1,9249191,3720137,2279825,0
8974031191214513,-1,-2,-1,-1,-1,-1,-1,-1,0,-1,-2,-1,10796144,3492638,4483224,0
2856750563256383,-1,-1,0,0,-1,-1,-1,-2,0,-1,-1,-1,10207064,6323444,5508557,0
5137936835949051,0,-1,1,1,0,1,-1,1,0,0,0,0,12783995,6574822,8088642,0
2132448815692817,0,-1,0,0,0,-1,0,-1,0,-1,0,0,11528429,5858394,5580149,0
7776064591843016,0,0,0,0,0,1,-1,0,0,0,-1,0,10918361,6416639,6818406,0
4676041437878159,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-1,-2,7725848,4556237,2765978,0
2698972842562137,-1,0,0,0,0,0,-1,0,-1,0,0,-1,11529724,6252475,6263378,0
7818722832520132,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,9656957,4273660,4994044,1
9917006342651840,1,0,1,1,1,1,0,1,1,2,0,0,12718878,5802716,7307909,1
8127779054062563,0,0,2,1,-1,0,0,0,2,1,0,1,13482393,6983017,7226029,0
4076906075689688,-2,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-2,7639838,4479652,3597913,0
8453343732170182,0,0,1,0,0,0,0,1,1,0,1,1,14881213,6314590,7106405,1
9533911509136100,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,-2,-1,9115195,3267804,3841160,0
4878406499364198,0,-1,0,-1,-1,-1,-1,-1,0,0,-1,0,10405870,4512290,3841367,0
4524970414100353,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-1,5028960,3020354,2290540,0
2845728998669162,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9730107,4108020,3215405,0
5665870427120901,-1,-1,-1,-2,-1,-2,-1,-1,-2,0,0,-1,10825209,4034231,4418771,0
1326616429998645,-1,-1,1,0,-1,-2,-1,-1,-1,-1,-1,-2,11511532,4055095,5105848,0
9929803164156140,1,0,0,0,1,1,1,0,0,0,0,0,13896684,5651410,5474007,1
5758492781961250,0,0,1,1,1,1,1,0,1,1,0,0,13984782,7499817,7374779,1
2199532829275307,0,0,-1,0,0,0,-1,0,0,0,0,-1,9874462,6065250,5489115,1
9723406792598548,-1,-2,-2,-2,-2,-2,-3,-2,-2,-2,-3,-1,8392748,3205182,3475585,0
8833762171516628,1,1,0,0,0,1,1,0,0,0,1,0,11779190,7284925,5895111,1
2483137124479147,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,7470244,3712337,3975290,0
7153403922435402,0,0,1,1,0,1,0,1,1,1,0,0,13350438,7748771,7520334,1
8797741122382094,0,1,1,1,0,1,1,0,-1,0,2,0,15211396,7549567,5849979,1
9530187286844500,-1,0,1,0,0,0,-1,-1,0,-1,-2,-2,9387634,6397819,6571677,0
2583770513807979,-1,-1,-1,-2,-1,-1,-1,-1,-1,-2,-2,-1,8988966,4656099,3940476,0
6806734537085765,1,2,0,1,1,1,1,1,2,1,2,2,13079356,8070517,8239944,1
6668385702113215,0,1,2,2,2,1,1,1,1,0,1,1,15875224,9260256,6875088,1
8537133221420756,-1,0,0,1,0,-1,-1,-1,0,-1,0,-1,12095650,5822232,6550246,0
3431041051395656,-1,-1,0,-2,-2,-2,-1,-2,-2,-1,-1,-1,9897580,5665622,4099288,0
7645454982181658,-1,0,0,-1,0,-1,-1,-1,0,0,-1,0,9450202,5524824,5443254,0
1303476740870177,1,-1,-1,-1,0,0,0,0,0,-1,0,0,8400270,5101412,4971381,1
7102723270849995,-1,0,-1,0,0,0,0,-2,0,0,-1,-1,9712708,5161695,3891718,1
9470370339986218,-1,-1,-1,-2,-1,-1,-2,-1,-2,-1,-1,-1,7908991,3642366,4416044,0
8565612817828559,1,1,1,0,0,1,2,1,0,0,0,0,13177932,7544243,6498654,1
1593148001379066,0,1,0,1,0,1,0,0,1,0,1,2,13873478,7483754,6081678,0
3721436175396340,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,10130808,4618711,4805599,0
8757242693825655,0,1,0,1,2,2,2,1,1,1,1,1,13381441,7720087,7072682,1
5870154932787696,0,-1,0,1,0,0,0,-2,0,0,0,-1,11617392,4854343,4787695,0
7018954010839435,-1,-1,-1,-1,-2,-2,-1,-2,-2,-2,-1,-2,8881930,4582614,2970823,0
5343965524526957,0,0,0,-1,0,-1,0,-1,0,0,-1,0,10919750,4472913,5703449,0
1510808565864811,0,0,0,1,0,0,0,1,-1,0,0,0,16551952,5712218,4474997,0
2180380138004605,-2,-2,-2,-2,-3,-2,-1,-2,-2,-2,0,-1,7861864,3228406,4025159,0
1303472707988569,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-2,-2,5362258,2796331,3190340,0
9396079756491872,-1,-1,-1,-1,-2,0,-1,-1,-2,-1,-1,-2,8785909,4483032,3963824,0
1032569848443628,-2,-1,-1,-1,-1,-2,-1,-2,-1,-1,-1,0,11040204,3925189,3784205,0
5990545259659789,1,1,1,1,1,1,2,0,1,0,1,1,14337190,9963156,7433363,1
9687023677529928,-1,0,1,0,0,-1,0,1,0,-1,0,0,13811898,7289161,6029841,1
3409083795738187,-2,-2,-2,-1,-1,-2,-2,-2,0,-1,-2,-1,6129709,2778683,3235317,0
2557520952426147,0,1,1,0,0,0,0,0,0,1,1,1,13426519,7285652,6351377,1
3010487412445325,-2,-1,0,-1,-1,-1,-1,-1,0,0,-1,0,10400074,5328163,4974246,0
6096818383885316,2,2,2,2,1,2,2,2,1,1,2,1,15634391,8879840,7965639,1
1466084903386739,0,2,0,1,1,1,1,0,2,1,1,2,13591814,7882700,8009866,1
8389111437672180,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,-1,10410744,4468314,7735871,0
3292288989353712,0,0,0,0,0,1,0,0,-1,0,0,0,11387386,5997220,4823454,0
1908767291395917,-1,-2,-2,-1,-2,-1,-2,-2,-2,-1,-2,-1,10259133,1461054,2711274,0
1734878829722456,0,1,0,0,-1,0,1,-1,-1,-1,0,-1,9727878,6659880,4225320,1
5674067531602254,0,0,0,0,-1,-1,-1,-1,0,-1,-1,-1,11845633,4909333,5084613,0
6615952255424436,1,1,1,2,1,1,1,1,1,2,2,1,16790594,6676336,7698488,1
4654780212213200,0,-2,-1,0,-1,0,0,-1,0,0,-1,-1,12617406,4702335,6087788,0
3506012138843721,-1,-1,-1,-1,-1,0,-1,0,0,0,0,1,11137491,5137150,5070337,1
5537881527962616,-1,-1,0,0,-1,0,0,0,0,-1,-1,-1,10428721,4593772,5159856,0
6310994519354847,0,1,0,0,0,1,0,0,0,0,0,1,10515411,6484141,5707466,1
3899356614844403,-1,0,0,1,0,-1,0,0,0,-1,-1,-1,11611876,5071088,6646215,0
9232941007575474,0,1,1,0,0,0,-1,0,1,0,0,0,10611505,6063656,6932481,0
3783983334965930,0,0,-1,-1,1,1,0,2,0,1,0,1,12238138,4984019,6290150,1
1576482899623568,1,1,1,0,0,0,0,0,0,0,0,1,14124859,5825502,6022720,1
7295403477536407,-1,-2,-1,-1,-1,-1,-1,-1,0,0,-1,-1,8243427,3734224,4134834,0
8150149475327044,0,-1,0,-1,0,0,-1,1,0,1,-1,-1,10397886,6158579,7063794,0
2111507962721438,-1,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-1,7671639,2959035,5041729,0
9121474321822352,-2,-2,-2,-2,-3,-2,-1,-2,-2,-3,-2,-2,3077659,3069136,2225575,0
1033167608398346,-1,-2,-1,-2,-1,-2,-1,-1,-3,-2,-1,-2,10664158,3934369,3055759,0
3555993594681006,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,8083695,3885145,4755913,0
2575334425947608,1,-1,0,-1,1,0,0,0,0,1,0,0,11729289,5897672,6366440,1
1909173573190605,-1,-2,-1,-1,0,-2,-1,-1,-1,-2,-2,-2,9297097,3773440,3170020,0
8157189955672485,1,1,0,0,0,1,1,1,0,-1,1,1,11056337,5781449,4942866,1
6493372814662501,-1,-2,-2,-3,-2,-2,-1,-2,-4,-2,-1,-1,9029392,2963026,1845215,0
8242938186223721,0,0,1,0,0,-2,-1,0,0,-1,0,0,11962601,5273542,4525730,0
4983292663275337,0,-1,-1,-2,-1,-1,0,-1,-1,-1,-2,-1,9202040,5161540,3731887,0
1320620190617955,0,1,1,1,1,0,1,0,0,0,0,1,12934889,6325916,4608578,1
8489579958409337,1,1,0,1,1,1,0,2,1,1,0,1,12105357,6162335,5680335,1
3980818036850705,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-1,7458022,1914356,3359767,0
4204930155266147,0,0,0,-1,0,-1,-1,-1,0,0,0,-1,9859146,4667155,5150122,0
2617192335880433,-2,-2,-2,-2,-1,-2,-2,0,-2,-1,0,-1,9512716,3342803,2539894,0
2661630412899200,-1,-1,-1,-2,-1,-1,-1,-1,-2,-1,-2,-1,7437726,3994285,3078232,0
4456197259424711,2,1,0,1,1,1,1,1,2,1,1,2,13948458,7027655,7965123,1
6479892540318248,0,0,0,-1,-1,0,0,0,-1,1,0,-1,10975977,4044089,3917047,1
6356502855468047,-3,-1,-2,-1,-2,-2,-2,-2,-3,-2,-2,-2,9934685,3747850,3901590,0
3173722697740411,-2,0,-1,-1,0,0,-1,-1,0,-1,0,0,8082046,5284633,4441304,1
7457459257679204,1,1,1,1,2,1,2,2,2,2,1,1,13339931,7647875,8203064,1
3651194174375201,0,0,0,0,0,-1,1,0,-1,0,0,0,11692801,5509236,4249660,1
1853625264322418,-1,-2,-1,-2,-3,-1,-3,-1,-2,-2,-3,-2,6133147,2982176,4922110,0
8365913077089723,-1,0,0,1,0,0,0,0,0,-1,0,0,13188221,7464909,6785250,0
1846723746710023,0,0,0,0,1,-1,-1,-1,0,0,0,-1,13152876,5204171,6349142,0
7609355920451974,1,0,2,1,0,0,0,1,1,0,1,1,15424686,7334406,5860877,1
1189988426554340,0,-1,0,0,0,0,0,0,0,0,0,-1,12778872,6163700,5977670,0
1941374897946312,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,8192647,1752132,1089890,0
9764915377367720,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,5747450,3004659,4154041,0
5794211893878590,-1,-1,-1,-1,-1,-2,-1,-1,-1,0,-2,-1,8531832,1776775,3174950,0
8941991004290930,-1,-2,-1,-2,-1,-2,-1,-2,-1,-1,-2,-1,8789994,2460424,2775302,0
5057838619876525,0,1,2,1,2,0,0,0,1,0,0,-1,12735058,6168053,7468400,1
5386248653117294,0,-1,-1,-1,1,-1,-1,0,-1,-1,-1,-1,10995704,2990426,4019362,0
9439283763103880,-1,0,0,-1,0,0,-1,1,0,0,-1,0,10953666,6293233,6395319,0
8954076772503654,0,0,-1,-1,0,0,0,-1,-1,0,0,-1,8144099,4519505,5471593,0
7319758427638648,0,-1,0,0,1,-1,0,0,0,0,0,0,16069595,5832971,5146452,1
5326789269744325,-2,-1,0,0,-2,-1,-1,-2,-2,-1,-1,-2,9327146,4555877,2539936,0
3302836839731294,0,0,-1,0,-2,0,-1,-1,-1,0,0,0,9830266,4431062,4068243,0
4030845526687591,1,1,1,0,1,0,0,1,-1,0,1,0,14223820,5129758,5584434,1
1624229056596030,-1,-1,-2,-2,-1,-2,-1,-1,-2,-1,-1,-1,8330423,2494705,2033947,0
1918504543600046,-1,0,0,0,0,0,0,-1,-1,0,0,-1,11299336,6203777,5176799,1
5758856571554529,-2,-1,-1,0,-2,-1,-1,-2,-1,-1,-1,-1,10416169,4228103,3680082,0
9950918854682732,0,1,0,0,0,1,0,0,0,1,1,0,10917465,6239831,5559279,1
2599221277066778,-1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-2,-1,10587974,3791552,4179625,0
6284532925937083,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,0,0,9076344,3546887,4499580,0
8207164284300319,0,0,0,0,-1,0,1,-1,0,0,-1,-1,10359220,5612442,6556194,0
5045319962083074,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,11382284,5637205,4722830,0
8983267573858987,-3,-2,-2,-2,-1,-3,-2,-4,-2,-3,-3,-3,4817862,2817816,2054062,0
9315024205824548,-2,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,12698660,4506198,4066864,0
6388376954731500,0,0,0,0,0,0,0,0,-1,-1,-1,-1,8981259,5372901,5298432,0
1303855775286050,0,0,1,0,0,1,0,2,-1,1,0,1,13018578,6298576,6212925,1
9982976592142352,-3,-2,-4,-4,-2,-4,-2,-3,-2,-2,-2,-1,4338612,1259970,1663257,0
6690227192869228,0,0,0,0,0,0,0,-1,0,-1,0,0,10869329,5072518,5469158,0
3571561919642092,1,2,2,1,2,1,1,1,2,0,1,1,14606545,8747329,7749301,1
9589890637129694,0,-1,0,-1,0,0,0,0,0,0,-1,-1,9387941,5625360,6056519,1
7588427567372874,-2,-1,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,8109854,2919140,3093912,0
5820098434133522,-1,0,0,0,-1,0,0,0,0,0,0,0,11511286,5462494,4006631,0
8452911291999827,-1,-1,-1,-1,0,-1,-1,-2,-1,-2,0,-1,6943105,6631016,3822812,1
4541172714053279,-1,0,-1,-1,-1,-1,-1,-2,0,-1,-1,0,8181558,4586939,3836622,0
2342729337719753,-2,-1,-1,-2,-1,-2,-1,-2,-1,0,-1,-1,10792146,3883965,4181420,0
4213524658073535,-1,-1,0,-1,-2,-1,-1,0,-1,-1,0,-1,11974023,5218595,2948660,0
1591416390894443,1,2,2,0,3,1,1,1,1,1,2,1,16268781,9079953,7832132,1
9746272655591408,-2,-1,0,0,0,0,-1,0,-1,-1,0,0,12805158,4601204,5678374,1
7327164668150600,-1,0,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,8365695,4351469,5121277,0
3862024584045175,-1,-1,0,-1,-2,-1,-1,-1,0,-1,-2,-1,9560285,4212888,5353193,0
4068627102569658,-2,-2,-1,-1,-3,-1,-2,-1,-2,-2,-2,-2,11006737,3446176,4029754,0
8967640430621841,0,0,1,0,-1,0,1,0,-1,0,0,0,10992294,6410033,5258000,0
6793134457745653,0,1,0,1,0,0,1,0,1,1,1,1,11924218,5883779,6962217,1
4903672709819402,-1,-1,-1,-1,-1,-1,-1,-2,-1,-2,0,-1,8085534,4168843,4762626,0
9998576574390732,-1,0,0,0,-1,0,-1,-1,0,-1,-1,-1,10899830,5167579,4242051,0
2885886980594141,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,12220255,3976215,4358887,0
4850884838865719,0,0,-1,-1,0,0,-1,0,0,0,0,0,10831170,4943674,4168780,1
7744059519409594,1,1,1,1,1,1,1,1,1,0,1,1,13934747,6384697,5652380,1
3320728029081068,-1,-2,-2,-1,0,-1,-1,-1,-1,-1,-2,-1,7232767,2038505,3146138,0
4455184427035944,-1,-1,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,5830801,2728560,2991593,0
7029228954208810,1,0,1,1,0,1,0,0,0,0,0,0,10762807,6833624,7165252,1
6766051449107741,0,1,0,1,2,2,1,1,2,1,1,1,12822322,8826801,8765706,1
9503775369136976,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,6989965,2694524,3613538,0
4139727140865153,-1,-2,-2,-2,-1,-2,-2,-1,-2,-2,-1,-1,6486668,3837759,1759265,1
4913633938439371,1,2,1,0,-1,1,1,0,0,1,1,1,12485292,6799599,6326680,1
1644868861219638,1,1,1,1,1,1,1,2,1,3,2,2,16032119,8161707,8353013,1
8204764554666175,2,2,1,1,1,2,2,0,1,2,1,2,13184484,7638603,7649810,1
8302835661014425,0,0,0,0,0,0,1,0,0,-1,0,0,12995174,5465253,5701113,1
2520883135389229,-1,-1,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,6916623,3792675,2404824,0
3574361063781881,0,-2,-1,-2,-1,-2,-2,-1,-1,-1,-1,-1,9017548,5199043,3844071,0
2987800519986839,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-2,-1,9040310,3858091,3322032,0
5465815630708846,0,1,0,1,1,1,1,1,1,1,2,0,11234859,7045759,6920718,1
5833102527128127,0,1,1,0,-1,-1,0,0,0,0,0,0,12210748,6399293,4150936,1
7119502774298139,1,1,0,2,3,1,1,1,2,2,0,1,14182193,5241116,6739879,1
7053972691675826,-2,1,0,0,-1,-1,1,-1,0,-1,-1,-1,9822242,5050545,5655701,1
2239536338570700,0,0,0,0,0,0,0,0,-1,0,1,0,10238005,5707287,5022259,1
2400354611306158,0,0,1,0,0,0,0,1,0,0,0,0,13421753,5763267,5898853,1
5208990037583605,-1,-1,-2,-1,0,-1,0,-1,-2,-1,-1,-2,8352360,4082965,5081741,1
7439389023490374,-1,1,0,0,1,0,0,-1,1,0,0,0,9822077,5850938,6412293,1
7157241404414813,1,1,1,1,0,1,0,1,0,1,1,1,14141601,6796386,7487687,1
7207515099816519,-1,0,-1,0,-1,1,1,0,-1,1,1,0,12438568,6271114,5709648,1
5304515442123818,-2,-1,0,0,-1,-1,-1,0,-1,0,0,0,13160271,5332679,4610930,0
7208263739179426,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,11665654,4486663,4043485,0
6955418404596839,-2,-1,-2,-1,-1,-2,-2,-2,-2,-2,-2,-2,6148334,2705927,2882311,0
9663454545837172,-1,-1,0,0,0,-1,-1,-1,0,0,-2,-1,11299614,3586400,5392826,0
5491036291439593,0,-1,0,0,-1,0,-1,0,-1,-1,0,0,13694300,5558126,5150389,0
9251328806421316,-1,-1,-2,-2,-1,-1,-1,-2,-2,-1,-1,-1,8859184,3081327,4008977,0
7249656899119266,-1,0,0,0,0,0,-1,-1,-1,-1,0,-2,9010628,6157212,5592620,0
9061781370472908,0,1,1,0,1,0,0,0,0,0,1,0,12316141,7631085,7089603,1
2555266937272507,-2,0,-2,-1,-1,0,-1,-1,0,0,-1,0,8612563,3241918,5376595,0
2675043909383673,1,1,1,1,0,0,1,0,1,1,1,1,13825030,6570654,5918523,1
1625721864377697,-1,0,0,-1,0,-2,-1,-1,-1,-1,0,-1,11520617,6139869,4978097,1
3640762669955271,-2,-2,-2,-2,-1,-2,-1,-1,-2,-2,-2,-1,9257378,2734163,4371079,0
1209117715093814,1,1,1,1,1,0,0,-1,1,0,0,0,10836827,7348926,5720341,1
5385826063139127,1,1,1,1,1,1,0,1,1,1,1,0,12543220,7033572,7854240,1
4255277153838933,0,0,1,0,0,0,1,-1,0,-1,-1,0,13663390,5722843,6350900,0
6375874825280841,0,0,0,0,0,2,-1,1,0,0,0,1,13796069,7166720,7405023,0
5238695536150657,2,1,2,1,1,2,1,2,2,2,1,2,14275308,7867790,7276525,1
3374425246409157,0,0,0,1,-1,0,1,0,0,1,1,0,13440620,4486792,5140173,1
5344993179333479,-1,1,-1,1,0,1,2,1,-1,1,0,0,10891872,4417397,6029483,1
4979834711423379,1,1,1,1,0,1,1,1,1,1,2,2,13915619,7125022,7216663,1
8714393949699983,0,0,1,0,0,1,0,2,0,1,2,1,12506473,7204866,6544919,1
4349156887788104,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,9541560,3190163,2645938,0
4480398166688917,0,1,-1,0,1,1,0,1,0,0,0,1,11830216,5595831,5017400,1
1341325827287318,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,10051231,5595887,5446519,0
1708578548202625,0,-1,0,-1,-1,0,-2,-1,-1,-1,-1,-1,7577063,4427994,4642695,0
3223743222361576,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,7077240,4033612,5058934,0
7902481088753315,-1,-1,-1,-2,0,-1,-1,-1,-1,-1,-1,-1,8807997,4372226,4209494,1
7997724176660490,-1,-1,-2,-2,-2,-2,0,-1,0,-2,-2,-1,8453414,3880984,4189822,0
1838888506813898,1,1,1,1,1,1,0,1,1,2,1,2,15922129,5056450,7176111,1
4629415260262946,0,1,0,0,0,0,0,1,0,1,0,1,12599500,5504238,6072180,0
4105381051746554,2,0,1,1,1,1,1,1,1,1,0,1,14103767,5944829,5974423,1
4704879439264262,-1,0,1,2,0,0,0,-1,1,0,0,-1,13007744,5822462,6533173,0
6855791294279902,-1,0,-1,-1,-1,-1,0,-2,-1,-1,0,0,10925065,5364045,4155636,0
4918757696206372,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,8839632,4761979,4854661,0
2391981236920439,-2,-3,-3,-1,-2,-2,-2,-3,-2,-3,-3,-2,7178612,3274680,2971669,0
6496458592407605,2,1,1,1,1,1,2,1,1,1,1,1,13425997,6282452,5712801,1
6369475444041256,-1,-2,-1,-1,-1,0,-2,0,-2,-1,-2,-2,10245476,4026490,5578964,0
1260803773826325,1,1,0,1,1,0,2,1,-1,1,2,1,16384774,5618404,5989800,1
6791935272114804,0,1,1,0,2,0,2,2,1,2,1,2,15596743,6615790,7726267,1
3677909821746520,-1,0,-1,1,-2,1,0,0,-1,0,2,0,11060648,6130049,5440505,1
9719574274288824,0,0,-1,0,0,0,0,0,0,-1,0,0,11840744,4300522,4437843,0
1217681104040832,0,1,0,0,-1,0,0,0,0,0,0,1,11780344,5216682,4614214,1
2841150117702582,0,1,0,1,0,0,1,-1,0,0,1,1,12773986,5987590,6997043,1
9751460120977864,0,0,-1,0,0,0,-1,-1,0,-1,0,0,10504395,4416283,3511089,0
3078258677538541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,10031382,4096019,3767330,0
4376515898656748,0,0,0,0,0,-1,0,0,0,0,0,-1,11050398,4547311,5129533,1
6252948972994307,-1,-1,-3,-1,-1,-1,0,-1,-1,-1,-1,-1,6900012,3700344,3241625,0
9247883294646540,0,-1,-1,-1,0,-2,-1,0,-1,0,-1,-1,10304521,3069651,3938268,0
1537474958722090,-1,-2,-2,-2,-1,-1,-2,0,-1,0,-2,-1,6416442,3585421,4098577,0
5779248230570978,0,-1,-1,-1,1,-1,-1,0,0,-2,-1,0,8667990,4318588,3320972,1
3525918808002724,-1,-1,-1,-1,-2,-2,0,0,-1,-1,-2,-1,8181921,3116349,4279557,0
9509361255963084,0,0,0,0,0,0,1,0,0,0,0,0,11010623,5501274,5349855,1
3142968787938939,-2,-3,-2,-3,-1,-2,-2,-1,-3,-2,-2,-3,4855980,2796571,2630994,0
8594962267611869,-3,-1,-3,-2,-1,-1,-2,-2,-2,-1,0,-1,8343995,3990276,2897294,0
8301693375447199,0,0,0,1,0,-1,0,-1,0,0,0,0,11851181,4092270,5267071,0
7483994865098230,1,1,1,1,0,0,1,0,1,0,1,1,14177525,6890395,4432769,1
3765784429014037,-1,0,0,0,0,0,-1,1,0,0,0,1,13049613,6134410,5940120,0
4511434028313989,1,1,0,0,1,1,2,1,0,0,1,0,12795164,6210866,6029161,1
2642871809131544,-1,-2,-1,-1,-1,-2,-1,-2,-1,-3,-1,-2,10073845,5151798,3514604,0
2816480439354718,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,10933228,4557703,3754588,0
7103096461923635,2,1,2,1,1,0,1,0,3,1,1,0,9891330,7187927,7532341,1
1897047647014779,1,1,1,0,0,-1,1,-1,1,1,0,0,11420237,5025886,4272009,0
2634542674973204,-1,0,0,-1,0,-2,0,-1,0,0,-1,-1,10369950,4313874,4951263,0
9974552855263584,1,-1,-1,0,0,0,1,0,-1,0,0,-1,12568909,5125870,5050062,1
8491868118668590,0,0,1,0,1,-1,-1,0,1,0,0,0,10878913,5195527,6176994,1
5153871703605353,0,1,0,1,1,1,2,1,0,0,0,1,15090002,8026463,6291063,1
2794520229404903,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,9935549,3567126,3177921,0
2507686647094496,-2,-2,-2,-3,-1,-3,-2,-2,-1,-2,-2,-1,4583500,2434687,2236707,0
8665722630575220,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,10539579,6052245,4870267,0
8275965583686509,1,1,1,1,0,1,1,1,1,0,0,1,13847856,5902682,7280734,0
5710215199395139,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,11325490,3729465,4061562,0
7150003421245427,0,0,-1,1,0,0,0,0,0,0,0,0,13343907,3591286,5969643,0
9596189106161564,-3,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,6520844,2867523,2658195,0
2432407536141476,0,0,1,0,-1,-1,0,0,1,0,0,1,15258319,6005246,5881017,0
8986677616631580,-3,-2,-2,-1,-2,-2,-2,-2,-3,-2,-1,-3,5628458,3387458,2878217,0
5980198126853923,-1,-1,-1,-1,-3,0,-1,-1,-2,-1,-1,-1,7128199,3480238,4180932,0
7591641185983863,1,0,1,0,0,2,0,1,0,1,0,1,13544896,6249620,6916662,0
8451292626130567,-1,0,-2,-2,-1,-2,-2,-2,-2,-1,-2,-1,7018854,3299103,4687820,0
4437905595633827,1,1,0,0,0,0,1,0,0,0,1,0,12783851,6289616,7207349,1
2333395917971807,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,8762582,5599893,3473904,0
3950880404751632,-2,-2,-2,-2,-2,-1,-2,-1,-2,-1,-2,-1,7695260,3645027,2866469,0
3934825623809649,1,0,0,-1,1,0,0,0,0,0,0,0,11634859,5319841,5542960,1
6986822826567843,-1,0,0,-1,-1,-1,-1,-1,0,0,1,0,9554962,5447284,4967014,0
1628794200124366,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,8656060,3818084,3807467,0
7669937387777302,-1,0,-1,0,0,-1,0,0,0,0,0,0,11179931,4386827,4298318,1
6034512942408337,-1,0,0,0,0,0,0,-1,1,1,0,0,11708714,5677609,6353275,1
5008742403831687,-2,-3,-2,-3,-3,-2,-3,-1,-2,-3,-2,-3,4974381,3797437,1773054,0
6062589717016586,1,0,0,1,-1,0,1,0,0,0,0,0,12307396,4889165,6222688,0
8765621926212661,-1,-2,-1,-1,-2,-1,0,-1,0,-1,-1,-1,8906990,4248165,4240236,0
1770517154083098,1,0,0,0,0,-1,0,0,0,1,0,0,12319852,4635628,4626403,1
4546001745422380,0,-1,-1,-2,0,0,-1,-1,-1,-1,-1,-1,6858069,5820886,4794946,0
2650408146217678,-1,0,0,1,0,0,0,0,0,0,0,0,12232685,5139069,5628683,0
5459109406352528,0,-1,0,-1,-1,0,-2,-1,0,-1,-1,-1,9407180,4886293,4265890,0
9499905614861692,-1,-1,-1,-1,-2,-1,-1,-2,-1,0,-1,-2,6442982,4532750,4499268,0
6601114987821888,0,0,0,-1,0,0,0,0,0,0,0,0,9908531,5709363,7157666,1
4505106163284075,0,-1,1,0,1,-1,-1,1,1,0,0,0,12814293,5785505,5801282,1
1232125959572514,0,0,1,0,0,0,0,1,0,0,0,1,15237429,5796951,6478839,1
2794355822299691,0,0,0,0,0,0,0,0,0,0,0,0,11529683,6284783,4624474,0
3494687689735161,-2,0,0,0,0,0,-1,-1,-1,-1,0,-1,8961479,5775057,3746263,1
4543488361253764,0,0,1,1,0,-1,1,0,0,0,1,0,15288604,5244888,5450962,1
1574058464413414,-1,-1,-1,-2,0,-2,-1,-2,-1,-1,-1,-2,8026773,2953333,2849352,0
3270761212778655,-1,-1,-1,-1,0,-1,-2,-1,-1,-1,0,0,12681826,5633224,4719909,0
9908551126219868,1,0,0,1,1,1,0,1,1,1,1,0,11289144,6046572,7765001,1
3184312185922799,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,7765922,5310358,5424412,0
